,YearSchluessel,Year,Stadt-/Landkreis,Bevölkerung 0 bis 17 Jahre in %,Bevölkerung 18 bis 24 Jahre in %,Bevölkerung 25 bis 44 Jahre in %,Bevölkerung 45 bis 64 Jahre in %,Bevölkerung 65 Jahre und älter in %,LAND_NAME,LAND_ABK
7131,200007131,2000,Landkreis Ahrweiler,19.8,7.0,29.400000000000002,25.3,18.5,Rheinland-Pfalz,RP
7131,200507131,2005,Landkreis Ahrweiler,18.6,7.4,26.6,26.0,21.400000000000002,Rheinland-Pfalz,RP
7131,200907131,2009,Landkreis Ahrweiler,16.7,7.9,23.5,28.8,22.900000000000002,Rheinland-Pfalz,RP
7131,201307131,2013,Landkreis Ahrweiler,15.700000000000001,7.5,21.0,32.4,23.400000000000002,Rheinland-Pfalz,RP
7131,201707131,2017,Landkreis Ahrweiler,15.3,7.5,21.1,31.8,24.3,Rheinland-Pfalz,RP
7132,199507132,1995,Landkreis Altenkirchen (Westerwald),21.400000000000002,7.9,30.5,24.0,16.2,Rheinland-Pfalz,RP
7132,200007132,2000,Landkreis Altenkirchen (Westerwald),21.200000000000003,7.6000000000000005,29.1,24.6,17.5,Rheinland-Pfalz,RP
7132,200507132,2005,Landkreis Altenkirchen (Westerwald),19.8,8.1,26.8,25.3,20.0,Rheinland-Pfalz,RP
7132,200907132,2009,Landkreis Altenkirchen (Westerwald),17.900000000000002,8.5,24.5,28.0,21.1,Rheinland-Pfalz,RP
7132,201307132,2013,Landkreis Altenkirchen (Westerwald),16.8,8.200000000000001,22.3,31.8,20.900000000000002,Rheinland-Pfalz,RP
7132,201707132,2017,Landkreis Altenkirchen (Westerwald),16.400000000000002,7.7,22.200000000000003,31.700000000000003,22.0,Rheinland-Pfalz,RP
7133,199507133,1995,Landkreis Bad Kreuznach,19.700000000000003,7.6000000000000005,30.900000000000002,24.400000000000002,17.400000000000002,Rheinland-Pfalz,RP
7133,200007133,2000,Landkreis Bad Kreuznach,19.6,7.5,29.1,25.8,18.0,Rheinland-Pfalz,RP
7133,200507133,2005,Landkreis Bad Kreuznach,18.5,7.7,27.1,26.5,20.1,Rheinland-Pfalz,RP
7133,200907133,2009,Landkreis Bad Kreuznach,17.1,8.0,24.700000000000003,28.900000000000002,21.3,Rheinland-Pfalz,RP
7133,201307133,2013,Landkreis Bad Kreuznach,16.400000000000002,7.4,22.400000000000002,32.2,21.6,Rheinland-Pfalz,RP
7133,201707133,2017,Landkreis Bad Kreuznach,16.3,7.1000000000000005,22.0,31.6,23.0,Rheinland-Pfalz,RP
7134,199507134,1995,Landkreis Birkenfeld,19.700000000000003,7.2,30.5,24.700000000000003,17.900000000000002,Rheinland-Pfalz,RP
7134,200007134,2000,Landkreis Birkenfeld,19.400000000000002,7.4,28.400000000000002,25.5,19.200000000000003,Rheinland-Pfalz,RP
7134,200507134,2005,Landkreis Birkenfeld,18.0,8.1,25.5,26.3,22.1,Rheinland-Pfalz,RP
7134,200907134,2009,Landkreis Birkenfeld,16.6,8.1,23.200000000000003,29.200000000000003,22.900000000000002,Rheinland-Pfalz,RP
7134,201307134,2013,Landkreis Birkenfeld,15.200000000000001,7.4,21.400000000000002,32.800000000000004,23.1,Rheinland-Pfalz,RP
7134,201707134,2017,Landkreis Birkenfeld,15.100000000000001,7.300000000000001,21.6,31.900000000000002,24.1,Rheinland-Pfalz,RP
7135,199507135,1995,Landkreis Cochem-Zell,20.3,7.9,30.1,23.900000000000002,17.8,Rheinland-Pfalz,RP
7135,200007135,2000,Landkreis Cochem-Zell,20.0,7.6000000000000005,28.3,24.8,19.3,Rheinland-Pfalz,RP
7135,200507135,2005,Landkreis Cochem-Zell,18.900000000000002,8.1,25.900000000000002,24.900000000000002,22.1,Rheinland-Pfalz,RP
7135,200907135,2009,Landkreis Cochem-Zell,17.400000000000002,8.1,23.6,27.8,23.200000000000003,Rheinland-Pfalz,RP
7135,201307135,2013,Landkreis Cochem-Zell,15.9,7.6000000000000005,21.400000000000002,32.300000000000004,22.8,Rheinland-Pfalz,RP
7135,201707135,2017,Landkreis Cochem-Zell,15.200000000000001,7.2,21.1,32.4,24.0,Rheinland-Pfalz,RP
7137,199507137,1995,Landkreis Mayen-Koblenz,19.700000000000003,7.300000000000001,31.8,24.8,16.5,Rheinland-Pfalz,RP
7137,200007137,2000,Landkreis Mayen-Koblenz,19.6,7.4,30.0,25.8,17.3,Rheinland-Pfalz,RP
7137,200507137,2005,Landkreis Mayen-Koblenz,18.8,7.7,27.5,26.3,19.700000000000003,Rheinland-Pfalz,RP
7137,200907137,2009,Landkreis Mayen-Koblenz,17.400000000000002,8.0,25.1,29.0,20.6,Rheinland-Pfalz,RP
7137,201307137,2013,Landkreis Mayen-Koblenz,16.400000000000002,7.6000000000000005,23.200000000000003,32.300000000000004,20.6,Rheinland-Pfalz,RP
7137,201707137,2017,Landkreis Mayen-Koblenz,16.400000000000002,7.300000000000001,22.900000000000002,31.700000000000003,21.6,Rheinland-Pfalz,RP
7138,199507138,1995,Landkreis Neuwied,20.1,7.4,30.8,24.6,17.1,Rheinland-Pfalz,RP
7138,200007138,2000,Landkreis Neuwied,20.5,7.300000000000001,29.1,25.3,17.8,Rheinland-Pfalz,RP
7138,200507138,2005,Landkreis Neuwied,19.700000000000003,7.7,26.400000000000002,26.0,20.1,Rheinland-Pfalz,RP
7138,200907138,2009,Landkreis Neuwied,18.1,8.200000000000001,23.8,28.6,21.400000000000002,Rheinland-Pfalz,RP
7138,201307138,2013,Landkreis Neuwied,17.1,7.9,21.8,31.8,21.3,Rheinland-Pfalz,RP
7138,201707138,2017,Landkreis Neuwied,16.900000000000002,7.6000000000000005,21.900000000000002,31.5,22.1,Rheinland-Pfalz,RP
7140,199507140,1995,Rhein-Hunsrück-Kreis,21.200000000000003,8.0,31.0,22.900000000000002,17.0,Rheinland-Pfalz,RP
7140,200007140,2000,Rhein-Hunsrück-Kreis,20.8,7.9,29.200000000000003,24.5,17.6,Rheinland-Pfalz,RP
7140,200507140,2005,Rhein-Hunsrück-Kreis,19.200000000000003,8.200000000000001,27.0,25.700000000000003,19.8,Rheinland-Pfalz,RP
7140,200907140,2009,Rhein-Hunsrück-Kreis,17.7,8.1,24.5,28.700000000000003,20.900000000000002,Rheinland-Pfalz,RP
7140,201307140,2013,Rhein-Hunsrück-Kreis,16.400000000000002,7.5,22.3,32.7,21.1,Rheinland-Pfalz,RP
7140,201707140,2017,Rhein-Hunsrück-Kreis,16.1,7.1000000000000005,22.0,32.300000000000004,22.3,Rheinland-Pfalz,RP
7141,199507141,1995,Rhein-Lahn-Kreis,19.5,7.300000000000001,30.200000000000003,25.0,18.0,Rheinland-Pfalz,RP
7141,200007141,2000,Rhein-Lahn-Kreis,19.3,7.5,28.6,26.1,18.5,Rheinland-Pfalz,RP
7141,200507141,2005,Rhein-Lahn-Kreis,18.3,7.7,26.400000000000002,26.8,20.900000000000002,Rheinland-Pfalz,RP
7141,200907141,2009,Rhein-Lahn-Kreis,16.8,7.800000000000001,24.0,29.3,22.1,Rheinland-Pfalz,RP
7141,201307141,2013,Rhein-Lahn-Kreis,15.700000000000001,7.4,22.1,32.5,22.3,Rheinland-Pfalz,RP
7141,201707141,2017,Rhein-Lahn-Kreis,15.8,7.1000000000000005,21.900000000000002,32.0,23.1,Rheinland-Pfalz,RP
7143,199507143,1995,Westerwaldkreis,21.5,7.9,31.400000000000002,23.700000000000003,15.600000000000001,Rheinland-Pfalz,RP
7143,200007143,2000,Westerwaldkreis,21.5,7.7,30.0,24.400000000000002,16.400000000000002,Rheinland-Pfalz,RP
7143,200507143,2005,Westerwaldkreis,20.200000000000003,8.1,27.8,25.200000000000003,18.7,Rheinland-Pfalz,RP
7143,200907143,2009,Westerwaldkreis,18.5,8.3,25.3,28.1,19.8,Rheinland-Pfalz,RP
7143,201307143,2013,Westerwaldkreis,17.2,7.800000000000001,23.3,31.900000000000002,19.8,Rheinland-Pfalz,RP
7143,201707143,2017,Westerwaldkreis,16.900000000000002,7.4,22.8,32.1,20.900000000000002,Rheinland-Pfalz,RP
7211,199507211,1995,Trier,16.5,9.0,34.4,21.900000000000002,18.2,Rheinland-Pfalz,RP
7211,200007211,2000,Trier,16.2,10.0,32.9,22.5,18.3,Rheinland-Pfalz,RP
7211,200507211,2005,Trier,15.600000000000001,10.0,31.8,23.200000000000003,19.5,Rheinland-Pfalz,RP
7211,200907211,2009,Trier,14.3,12.4,30.400000000000002,24.5,18.5,Rheinland-Pfalz,RP
7211,201307211,2013,Trier,13.700000000000001,13.100000000000001,29.6,25.8,17.8,Rheinland-Pfalz,RP
7211,201707211,2017,Trier,14.3,11.9,30.5,25.6,17.7,Rheinland-Pfalz,RP
7231,199507231,1995,Landkreis Bernkastel-Wittlich,20.400000000000002,8.3,30.400000000000002,23.400000000000002,17.5,Rheinland-Pfalz,RP
7231,200007231,2000,Landkreis Bernkastel-Wittlich,20.0,7.9,28.8,24.8,18.5,Rheinland-Pfalz,RP
7231,200507231,2005,Landkreis Bernkastel-Wittlich,19.0,7.9,26.900000000000002,25.5,20.8,Rheinland-Pfalz,RP
7231,200907231,2009,Landkreis Bernkastel-Wittlich,17.400000000000002,8.0,24.700000000000003,28.400000000000002,21.5,Rheinland-Pfalz,RP
7231,201307231,2013,Landkreis Bernkastel-Wittlich,16.1,7.7,22.700000000000003,32.300000000000004,21.200000000000003,Rheinland-Pfalz,RP
7231,201707231,2017,Landkreis Bernkastel-Wittlich,16.1,7.1000000000000005,22.400000000000002,31.900000000000002,22.5,Rheinland-Pfalz,RP
7232,199507232,1995,Eifelkreis Bitburg-Prüm,21.400000000000002,8.0,30.8,22.400000000000002,17.3,Rheinland-Pfalz,RP
7232,200007232,2000,Eifelkreis Bitburg-Prüm,21.1,7.800000000000001,29.200000000000003,23.5,18.400000000000002,Rheinland-Pfalz,RP
7232,200507232,2005,Eifelkreis Bitburg-Prüm,19.700000000000003,8.200000000000001,27.1,24.700000000000003,20.3,Rheinland-Pfalz,RP
7232,200907232,2009,Eifelkreis Bitburg-Prüm,18.2,8.200000000000001,25.0,28.0,20.6,Rheinland-Pfalz,RP
7232,201307232,2013,Eifelkreis Bitburg-Prüm,17.0,8.3,23.1,31.900000000000002,19.700000000000003,Rheinland-Pfalz,RP
7232,201707232,2017,Eifelkreis Bitburg-Prüm,16.900000000000002,7.6000000000000005,23.400000000000002,31.700000000000003,20.5,Rheinland-Pfalz,RP
7233,199507233,1995,Landkreis Vulkaneifel,21.400000000000002,7.7,29.400000000000002,23.3,18.1,Rheinland-Pfalz,RP
7233,200007233,2000,Landkreis Vulkaneifel,21.400000000000002,7.5,27.700000000000003,24.200000000000003,19.200000000000003,Rheinland-Pfalz,RP
7233,200507233,2005,Landkreis Vulkaneifel,19.900000000000002,7.9,25.200000000000003,25.3,21.6,Rheinland-Pfalz,RP
7233,200907233,2009,Landkreis Vulkaneifel,17.900000000000002,8.3,22.700000000000003,28.200000000000003,22.900000000000002,Rheinland-Pfalz,RP
7233,201307233,2013,Landkreis Vulkaneifel,16.3,7.6000000000000005,21.0,32.2,22.900000000000002,Rheinland-Pfalz,RP
7233,201707233,2017,Landkreis Vulkaneifel,15.4,7.4,21.0,32.4,23.900000000000002,Rheinland-Pfalz,RP
7235,199507235,1995,Landkreis Trier-Saarburg,20.8,7.800000000000001,32.2,23.700000000000003,15.5,Rheinland-Pfalz,RP
7235,200007235,2000,Landkreis Trier-Saarburg,20.3,7.5,30.6,24.900000000000002,16.6,Rheinland-Pfalz,RP
7235,200507235,2005,Landkreis Trier-Saarburg,19.3,7.7,28.3,25.8,18.8,Rheinland-Pfalz,RP
7235,200907235,2009,Landkreis Trier-Saarburg,18.0,7.800000000000001,26.200000000000003,28.5,19.400000000000002,Rheinland-Pfalz,RP
7235,201307235,2013,Landkreis Trier-Saarburg,17.1,7.4,23.8,32.5,19.200000000000003,Rheinland-Pfalz,RP
7235,201707235,2017,Landkreis Trier-Saarburg,17.0,7.1000000000000005,23.400000000000002,32.300000000000004,20.3,Rheinland-Pfalz,RP
7311,199507311,1995,Frankenthal (Pfalz),18.6,8.0,31.0,26.1,16.3,Rheinland-Pfalz,RP
7311,200007311,2000,Frankenthal (Pfalz),18.1,7.7,29.3,26.6,18.3,Rheinland-Pfalz,RP
7311,200507311,2005,Frankenthal (Pfalz),17.1,7.800000000000001,27.0,26.5,21.6,Rheinland-Pfalz,RP
7311,200907311,2009,Frankenthal (Pfalz),16.1,8.0,25.400000000000002,27.6,22.8,Rheinland-Pfalz,RP
7311,201307311,2013,Frankenthal (Pfalz),16.2,8.0,24.3,29.1,22.400000000000002,Rheinland-Pfalz,RP
7311,201707311,2017,Frankenthal (Pfalz),16.900000000000002,7.5,24.3,28.5,22.900000000000002,Rheinland-Pfalz,RP
7312,199507312,1995,Kaiserslautern,17.0,8.3,33.0,24.1,17.5,Rheinland-Pfalz,RP
7312,200007312,2000,Kaiserslautern,16.7,8.5,31.5,25.0,18.2,Rheinland-Pfalz,RP
7312,200507312,2005,Kaiserslautern,15.700000000000001,9.1,29.700000000000003,25.6,19.900000000000002,Rheinland-Pfalz,RP
7312,200907312,2009,Kaiserslautern,14.600000000000001,10.8,27.3,27.200000000000003,20.200000000000003,Rheinland-Pfalz,RP
7312,201307312,2013,Kaiserslautern,14.3,11.700000000000001,26.1,28.0,19.8,Rheinland-Pfalz,RP
7312,201707312,2017,Kaiserslautern,14.600000000000001,11.200000000000001,27.0,27.1,20.200000000000003,Rheinland-Pfalz,RP
7313,199507313,1995,Landau in der Pfalz,18.400000000000002,7.9,33.5,23.1,17.2,Rheinland-Pfalz,RP
7313,200007313,2000,Landau in der Pfalz,18.400000000000002,7.6000000000000005,32.9,23.8,17.3,Rheinland-Pfalz,RP
7313,200507313,2005,Landau in der Pfalz,17.7,8.4,30.5,24.5,18.900000000000002,Rheinland-Pfalz,RP
7313,200907313,2009,Landau in der Pfalz,16.3,9.3,28.200000000000003,26.8,19.400000000000002,Rheinland-Pfalz,RP
7313,201307313,2013,Landau in der Pfalz,15.4,11.0,25.5,29.0,19.0,Rheinland-Pfalz,RP
7313,201707313,2017,Landau in der Pfalz,15.100000000000001,12.200000000000001,25.3,28.3,19.0,Rheinland-Pfalz,RP
7314,199507314,1995,Ludwigshafen am Rhein,17.900000000000002,7.9,32.4,25.6,16.1,Rheinland-Pfalz,RP
7314,200007314,2000,Ludwigshafen am Rhein,18.1,7.5,31.200000000000003,25.700000000000003,17.5,Rheinland-Pfalz,RP
7314,200507314,2005,Ludwigshafen am Rhein,17.6,8.200000000000001,29.5,25.3,19.3,Rheinland-Pfalz,RP
7314,200907314,2009,Ludwigshafen am Rhein,16.900000000000002,8.5,27.6,26.900000000000002,20.1,Rheinland-Pfalz,RP
7314,201307314,2013,Ludwigshafen am Rhein,17.3,8.5,26.700000000000003,28.1,19.5,Rheinland-Pfalz,RP
7314,201707314,2017,Ludwigshafen am Rhein,18.1,8.4,26.8,27.6,19.1,Rheinland-Pfalz,RP
7315,199507315,1995,Mainz,16.400000000000002,8.5,35.300000000000004,24.5,15.3,Rheinland-Pfalz,RP
7315,200007315,2000,Mainz,16.400000000000002,8.4,34.7,24.700000000000003,15.8,Rheinland-Pfalz,RP
7315,200507315,2005,Mainz,15.3,10.4,33.7,23.6,17.0,Rheinland-Pfalz,RP
7315,200907315,2009,Mainz,14.8,10.600000000000001,32.300000000000004,24.5,17.8,Rheinland-Pfalz,RP
7315,201307315,2013,Mainz,14.5,11.0,31.700000000000003,25.1,17.7,Rheinland-Pfalz,RP
7315,201707315,2017,Mainz,14.8,11.0,32.1,24.700000000000003,17.5,Rheinland-Pfalz,RP
7316,199507316,1995,Neustadt an der Weinstrasse,18.400000000000002,6.800000000000001,30.6,24.6,19.6,Rheinland-Pfalz,RP
7316,200007316,2000,Neustadt an der Weinstrasse,18.6,6.9,29.1,25.6,19.900000000000002,Rheinland-Pfalz,RP
7316,200507316,2005,Neustadt an der Weinstrasse,17.5,7.6000000000000005,25.900000000000002,26.6,22.3,Rheinland-Pfalz,RP
7316,200907316,2009,Neustadt an der Weinstrasse,15.9,8.0,23.8,29.0,23.200000000000003,Rheinland-Pfalz,RP
7316,201307316,2013,Neustadt an der Weinstrasse,15.5,7.4,22.200000000000003,31.8,23.1,Rheinland-Pfalz,RP
7316,201707316,2017,Neustadt an der Weinstrasse,15.8,6.9,22.200000000000003,31.0,24.0,Rheinland-Pfalz,RP
7317,199507317,1995,Pirmasens,17.5,7.4,29.400000000000002,25.6,20.0,Rheinland-Pfalz,RP
7317,200007317,2000,Pirmasens,17.0,7.300000000000001,27.3,26.200000000000003,22.3,Rheinland-Pfalz,RP
7317,200507317,2005,Pirmasens,16.5,7.6000000000000005,25.200000000000003,26.1,24.6,Rheinland-Pfalz,RP
7317,200907317,2009,Pirmasens,15.4,8.0,22.900000000000002,28.400000000000002,25.3,Rheinland-Pfalz,RP
7317,201307317,2013,Pirmasens,14.5,7.5,21.1,31.6,25.3,Rheinland-Pfalz,RP
7317,201707317,2017,Pirmasens,15.200000000000001,7.9,21.3,30.400000000000002,25.200000000000003,Rheinland-Pfalz,RP
7318,199507318,1995,Speyer,19.6,7.5,32.9,23.900000000000002,16.0,Rheinland-Pfalz,RP
7318,200007318,2000,Speyer,19.200000000000003,7.5,31.1,25.5,16.7,Rheinland-Pfalz,RP
7318,200507318,2005,Speyer,17.8,7.9,28.8,26.6,18.900000000000002,Rheinland-Pfalz,RP
7318,200907318,2009,Speyer,17.0,7.800000000000001,26.3,28.700000000000003,20.3,Rheinland-Pfalz,RP
7318,201307318,2013,Speyer,16.5,7.2,23.900000000000002,31.5,20.900000000000002,Rheinland-Pfalz,RP
7318,201707318,2017,Speyer,16.1,7.5,23.700000000000003,30.6,22.1,Rheinland-Pfalz,RP
7319,199507319,1995,Worms,19.0,8.0,32.1,24.0,16.8,Rheinland-Pfalz,RP
7319,200007319,2000,Worms,18.900000000000002,8.0,30.8,25.0,17.3,Rheinland-Pfalz,RP
7319,200507319,2005,Worms,18.1,8.4,28.8,25.8,18.8,Rheinland-Pfalz,RP
7319,200907319,2009,Worms,16.900000000000002,9.0,27.1,27.700000000000003,19.400000000000002,Rheinland-Pfalz,RP
7319,201307319,2013,Worms,17.0,8.6,24.900000000000002,29.8,19.700000000000003,Rheinland-Pfalz,RP
7319,201707319,2017,Worms,17.2,8.6,25.0,28.8,20.3,Rheinland-Pfalz,RP
7320,199507320,1995,Zweibrücken,19.200000000000003,7.4,30.5,24.5,18.5,Rheinland-Pfalz,RP
7320,200007320,2000,Zweibrücken,18.6,8.0,28.6,25.6,19.200000000000003,Rheinland-Pfalz,RP
7320,200507320,2005,Zweibrücken,17.400000000000002,8.5,26.3,26.3,21.5,Rheinland-Pfalz,RP
7320,200907320,2009,Zweibrücken,16.2,8.5,24.5,28.200000000000003,22.6,Rheinland-Pfalz,RP
7320,201307320,2013,Zweibrücken,15.5,8.0,23.8,30.3,22.3,Rheinland-Pfalz,RP
7320,201707320,2017,Zweibrücken,15.5,7.9,24.3,29.400000000000002,23.0,Rheinland-Pfalz,RP
7331,199507331,1995,Landkreis Alzey-Worms,21.200000000000003,7.6000000000000005,33.5,23.1,14.600000000000001,Rheinland-Pfalz,RP
7331,200007331,2000,Landkreis Alzey-Worms,21.3,7.7,31.400000000000002,24.700000000000003,15.0,Rheinland-Pfalz,RP
7331,200507331,2005,Landkreis Alzey-Worms,20.0,7.9,28.3,26.900000000000002,16.900000000000002,Rheinland-Pfalz,RP
7331,200907331,2009,Landkreis Alzey-Worms,18.400000000000002,8.1,25.3,30.3,18.0,Rheinland-Pfalz,RP
7331,201307331,2013,Landkreis Alzey-Worms,17.400000000000002,7.7,23.3,33.5,18.1,Rheinland-Pfalz,RP
7331,201707331,2017,Landkreis Alzey-Worms,17.1,7.4,23.1,32.7,19.6,Rheinland-Pfalz,RP
7332,199507332,1995,Landkreis Bad Dürkheim,19.200000000000003,6.9,31.0,26.200000000000003,16.7,Rheinland-Pfalz,RP
7332,200007332,2000,Landkreis Bad Dürkheim,19.200000000000003,6.800000000000001,29.400000000000002,27.0,17.6,Rheinland-Pfalz,RP
7332,200507332,2005,Landkreis Bad Dürkheim,18.2,7.0,26.700000000000003,27.900000000000002,20.200000000000003,Rheinland-Pfalz,RP
7332,200907332,2009,Landkreis Bad Dürkheim,16.7,7.2,23.700000000000003,30.3,22.0,Rheinland-Pfalz,RP
7332,201307332,2013,Landkreis Bad Dürkheim,15.700000000000001,7.0,21.200000000000003,33.7,22.400000000000002,Rheinland-Pfalz,RP
7332,201707332,2017,Landkreis Bad Dürkheim,15.5,6.7,20.6,33.4,23.900000000000002,Rheinland-Pfalz,RP
7333,199507333,1995,Donnersbergkreis,21.3,7.800000000000001,32.0,23.3,15.600000000000001,Rheinland-Pfalz,RP
7333,200007333,2000,Donnersbergkreis,21.1,7.6000000000000005,29.900000000000002,24.900000000000002,16.400000000000002,Rheinland-Pfalz,RP
7333,200507333,2005,Donnersbergkreis,19.900000000000002,8.0,27.3,26.5,18.400000000000002,Rheinland-Pfalz,RP
7333,200907333,2009,Donnersbergkreis,18.2,8.200000000000001,24.400000000000002,29.6,19.5,Rheinland-Pfalz,RP
7333,201307333,2013,Donnersbergkreis,17.2,7.5,22.3,33.4,19.6,Rheinland-Pfalz,RP
7333,201707333,2017,Donnersbergkreis,16.6,7.1000000000000005,21.8,33.1,21.3,Rheinland-Pfalz,RP
7334,199507334,1995,Landkreis Germersheim,21.3,8.200000000000001,34.1,24.0,12.4,Rheinland-Pfalz,RP
7334,200007334,2000,Landkreis Germersheim,21.1,8.0,32.1,24.900000000000002,13.9,Rheinland-Pfalz,RP
7334,200507334,2005,Landkreis Germersheim,19.8,8.4,29.200000000000003,26.0,16.6,Rheinland-Pfalz,RP
7334,200907334,2009,Landkreis Germersheim,18.1,8.700000000000001,26.400000000000002,28.8,17.900000000000002,Rheinland-Pfalz,RP
7334,201307334,2013,Landkreis Germersheim,17.0,8.4,24.700000000000003,31.700000000000003,18.3,Rheinland-Pfalz,RP
7334,201707334,2017,Landkreis Germersheim,16.8,7.9,24.3,31.5,19.5,Rheinland-Pfalz,RP
7335,199507335,1995,Landkreis Kaiserslautern (Land),21.200000000000003,7.2,31.8,23.700000000000003,16.1,Rheinland-Pfalz,RP
7335,200007335,2000,Landkreis Kaiserslautern (Land),20.900000000000002,7.2,29.700000000000003,25.0,17.2,Rheinland-Pfalz,RP
7335,200507335,2005,Landkreis Kaiserslautern (Land),19.6,7.800000000000001,26.700000000000003,26.400000000000002,19.400000000000002,Rheinland-Pfalz,RP
7335,200907335,2009,Landkreis Kaiserslautern (Land),17.900000000000002,8.200000000000001,24.1,29.5,20.3,Rheinland-Pfalz,RP
7335,201307335,2013,Landkreis Kaiserslautern (Land),16.8,7.800000000000001,22.3,32.800000000000004,20.200000000000003,Rheinland-Pfalz,RP
7335,201707335,2017,Landkreis Kaiserslautern (Land),17.0,7.300000000000001,22.200000000000003,32.0,21.400000000000002,Rheinland-Pfalz,RP
7336,199507336,1995,Landkreis Kusel,20.200000000000003,7.300000000000001,30.8,24.0,17.7,Rheinland-Pfalz,RP
7336,200007336,2000,Landkreis Kusel,19.6,7.4,28.6,25.400000000000002,19.0,Rheinland-Pfalz,RP
7336,200507336,2005,Landkreis Kusel,18.2,7.800000000000001,25.8,26.700000000000003,21.400000000000002,Rheinland-Pfalz,RP
7336,200907336,2009,Landkreis Kusel,16.5,8.1,23.200000000000003,30.0,22.200000000000003,Rheinland-Pfalz,RP
7336,201307336,2013,Landkreis Kusel,15.3,7.6000000000000005,21.400000000000002,33.9,21.8,Rheinland-Pfalz,RP
7336,201707336,2017,Landkreis Kusel,15.100000000000001,7.1000000000000005,21.1,33.1,23.5,Rheinland-Pfalz,RP
7337,199507337,1995,Landkreis Südliche Weinstrasse,20.1,7.4,31.700000000000003,24.6,16.3,Rheinland-Pfalz,RP
7337,200007337,2000,Landkreis Südliche Weinstrasse,19.900000000000002,7.1000000000000005,29.8,25.8,17.400000000000002,Rheinland-Pfalz,RP
7337,200507337,2005,Landkreis Südliche Weinstrasse,18.5,7.6000000000000005,26.900000000000002,26.8,20.200000000000003,Rheinland-Pfalz,RP
7337,200907337,2009,Landkreis Südliche Weinstrasse,16.900000000000002,7.800000000000001,24.0,29.900000000000002,21.3,Rheinland-Pfalz,RP
7337,201307337,2013,Landkreis Südliche Weinstrasse,16.0,7.5,21.8,33.4,21.200000000000003,Rheinland-Pfalz,RP
7337,201707337,2017,Landkreis Südliche Weinstrasse,15.8,7.0,21.5,33.0,22.700000000000003,Rheinland-Pfalz,RP
7338,199507338,1995,Rhein-Pfalz-Kreis,19.5,6.800000000000001,32.2,26.900000000000002,14.600000000000001,Rheinland-Pfalz,RP
7338,200007338,2000,Rhein-Pfalz-Kreis,19.200000000000003,6.9,30.1,27.400000000000002,16.400000000000002,Rheinland-Pfalz,RP
7338,200507338,2005,Rhein-Pfalz-Kreis,18.1,7.2,27.400000000000002,27.8,19.6,Rheinland-Pfalz,RP
7338,200907338,2009,Rhein-Pfalz-Kreis,16.7,7.5,24.5,30.1,21.400000000000002,Rheinland-Pfalz,RP
7338,201307338,2013,Rhein-Pfalz-Kreis,16.1,7.1000000000000005,22.5,32.7,21.6,Rheinland-Pfalz,RP
7338,201707338,2017,Rhein-Pfalz-Kreis,16.5,6.7,22.5,31.8,22.5,Rheinland-Pfalz,RP
7339,199507339,1995,Landkreis Mainz-Bingen,19.900000000000002,7.4,34.1,24.8,13.8,Rheinland-Pfalz,RP
7339,200007339,2000,Landkreis Mainz-Bingen,19.700000000000003,7.300000000000001,32.0,26.200000000000003,14.8,Rheinland-Pfalz,RP
7339,200507339,2005,Landkreis Mainz-Bingen,19.1,7.4,29.400000000000002,27.1,17.1,Rheinland-Pfalz,RP
7339,200907339,2009,Landkreis Mainz-Bingen,18.1,7.5,26.3,29.6,18.5,Rheinland-Pfalz,RP
7339,201307339,2013,Landkreis Mainz-Bingen,17.400000000000002,7.2,23.700000000000003,32.800000000000004,19.0,Rheinland-Pfalz,RP
7339,201707339,2017,Landkreis Mainz-Bingen,17.3,7.300000000000001,22.6,32.4,20.400000000000002,Rheinland-Pfalz,RP
7340,199507340,1995,Landkreis Südwestpfalz,20.0,7.2,31.3,25.3,16.2,Rheinland-Pfalz,RP
7340,200007340,2000,Landkreis Südwestpfalz,19.5,7.0,29.5,25.900000000000002,18.1,Rheinland-Pfalz,RP
