,YearSchluessel,Year,Stadt-/Landkreis,Altenquotient,Jugendquotient,Gesamtquotient,LAND_NAME,LAND_ABK
7211,201707211,2017,Trier,27.0,25.0,52.0,Rheinland-Pfalz,RP
7231,199507231,1995,Landkreis Bernkastel-Wittlich,29.3,37.9,67.10000000000001,Rheinland-Pfalz,RP
7231,200007231,2000,Landkreis Bernkastel-Wittlich,31.200000000000003,37.800000000000004,69.0,Rheinland-Pfalz,RP
7231,200507231,2005,Landkreis Bernkastel-Wittlich,35.800000000000004,36.7,72.5,Rheinland-Pfalz,RP
7231,200907231,2009,Landkreis Bernkastel-Wittlich,36.6,34.0,70.60000000000001,Rheinland-Pfalz,RP
7231,201307231,2013,Landkreis Bernkastel-Wittlich,35.1,30.3,65.4,Rheinland-Pfalz,RP
7231,201707231,2017,Landkreis Bernkastel-Wittlich,37.9,30.6,68.5,Rheinland-Pfalz,RP
7232,199507232,1995,Eifelkreis Bitburg-Prüm,29.400000000000002,40.0,69.4,Rheinland-Pfalz,RP
7232,200007232,2000,Eifelkreis Bitburg-Prüm,31.6,40.6,72.2,Rheinland-Pfalz,RP
7232,200507232,2005,Eifelkreis Bitburg-Prüm,35.300000000000004,38.5,73.8,Rheinland-Pfalz,RP
7232,200907232,2009,Eifelkreis Bitburg-Prüm,35.1,35.300000000000004,70.4,Rheinland-Pfalz,RP
7232,201307232,2013,Eifelkreis Bitburg-Prüm,32.300000000000004,31.8,64.10000000000001,Rheinland-Pfalz,RP
7232,201707232,2017,Eifelkreis Bitburg-Prüm,33.800000000000004,31.5,65.3,Rheinland-Pfalz,RP
7233,199507233,1995,Landkreis Vulkaneifel,31.1,40.300000000000004,71.4,Rheinland-Pfalz,RP
7233,200007233,2000,Landkreis Vulkaneifel,33.6,41.5,75.0,Rheinland-Pfalz,RP
7233,200507233,2005,Landkreis Vulkaneifel,38.800000000000004,40.300000000000004,79.10000000000001,Rheinland-Pfalz,RP
7233,200907233,2009,Landkreis Vulkaneifel,40.6,36.5,77.10000000000001,Rheinland-Pfalz,RP
7233,201307233,2013,Landkreis Vulkaneifel,39.1,31.6,70.7,Rheinland-Pfalz,RP
7233,201707233,2017,Landkreis Vulkaneifel,40.800000000000004,30.200000000000003,71.10000000000001,Rheinland-Pfalz,RP
7235,199507235,1995,Landkreis Trier-Saarburg,25.1,37.1,62.1,Rheinland-Pfalz,RP
7235,200007235,2000,Landkreis Trier-Saarburg,27.400000000000002,37.4,64.9,Rheinland-Pfalz,RP
7235,200507235,2005,Landkreis Trier-Saarburg,31.700000000000003,36.4,68.10000000000001,Rheinland-Pfalz,RP
7235,200907235,2009,Landkreis Trier-Saarburg,32.300000000000004,34.0,66.3,Rheinland-Pfalz,RP
7235,201307235,2013,Landkreis Trier-Saarburg,31.200000000000003,31.5,62.7,Rheinland-Pfalz,RP
7235,201707235,2017,Landkreis Trier-Saarburg,33.5,31.6,65.10000000000001,Rheinland-Pfalz,RP
7311,199507311,1995,Frankenthal (Pfalz),25.900000000000002,32.7,58.5,Rheinland-Pfalz,RP
7311,200007311,2000,Frankenthal (Pfalz),29.900000000000002,33.1,63.0,Rheinland-Pfalz,RP
7311,200507311,2005,Frankenthal (Pfalz),36.6,32.7,69.2,Rheinland-Pfalz,RP
7311,200907311,2009,Frankenthal (Pfalz),38.7,31.0,69.7,Rheinland-Pfalz,RP
7311,201307311,2013,Frankenthal (Pfalz),37.9,30.900000000000002,68.8,Rheinland-Pfalz,RP
7311,201707311,2017,Frankenthal (Pfalz),39.2,32.300000000000004,71.5,Rheinland-Pfalz,RP
7312,199507312,1995,Kaiserslautern,27.5,29.8,57.400000000000006,Rheinland-Pfalz,RP
7312,200007312,2000,Kaiserslautern,29.0,30.0,58.900000000000006,Rheinland-Pfalz,RP
7312,200507312,2005,Kaiserslautern,31.900000000000002,28.700000000000003,60.7,Rheinland-Pfalz,RP
7312,200907312,2009,Kaiserslautern,32.0,26.700000000000003,58.7,Rheinland-Pfalz,RP
7312,201307312,2013,Kaiserslautern,31.200000000000003,26.200000000000003,57.400000000000006,Rheinland-Pfalz,RP
7312,201707312,2017,Kaiserslautern,32.0,26.6,58.6,Rheinland-Pfalz,RP
7313,199507313,1995,Landau in der Pfalz,27.5,32.300000000000004,59.800000000000004,Rheinland-Pfalz,RP
7313,200007313,2000,Landau in der Pfalz,27.8,33.0,60.7,Rheinland-Pfalz,RP
7313,200507313,2005,Landau in der Pfalz,31.0,32.7,63.7,Rheinland-Pfalz,RP
7313,200907313,2009,Landau in der Pfalz,31.200000000000003,30.0,61.2,Rheinland-Pfalz,RP
7313,201307313,2013,Landau in der Pfalz,30.0,27.5,57.5,Rheinland-Pfalz,RP
7313,201707313,2017,Landau in der Pfalz,29.900000000000002,27.5,57.400000000000006,Rheinland-Pfalz,RP
7314,199507314,1995,Ludwigshafen am Rhein,25.1,31.0,56.1,Rheinland-Pfalz,RP
7314,200007314,2000,Ludwigshafen am Rhein,28.1,32.4,60.5,Rheinland-Pfalz,RP
7314,200507314,2005,Ludwigshafen am Rhein,31.8,32.7,64.5,Rheinland-Pfalz,RP
7314,200907314,2009,Ludwigshafen am Rhein,33.1,31.5,64.7,Rheinland-Pfalz,RP
7314,201307314,2013,Ludwigshafen am Rhein,31.8,31.700000000000003,63.5,Rheinland-Pfalz,RP
7314,201707314,2017,Ludwigshafen am Rhein,31.6,33.4,65.0,Rheinland-Pfalz,RP
7315,199507315,1995,Mainz,23.0,27.6,50.6,Rheinland-Pfalz,RP
7315,200007315,2000,Mainz,24.0,27.8,51.7,Rheinland-Pfalz,RP
7315,200507315,2005,Mainz,25.8,26.1,51.900000000000006,Rheinland-Pfalz,RP
7315,200907315,2009,Mainz,27.1,25.400000000000002,52.5,Rheinland-Pfalz,RP
7315,201307315,2013,Mainz,26.900000000000002,24.900000000000002,51.800000000000004,Rheinland-Pfalz,RP
7315,201707315,2017,Mainz,26.700000000000003,25.8,52.5,Rheinland-Pfalz,RP
7316,199507316,1995,Neustadt an der Weinstrasse,32.6,33.6,66.2,Rheinland-Pfalz,RP
7316,200007316,2000,Neustadt an der Weinstrasse,33.5,34.7,68.10000000000001,Rheinland-Pfalz,RP
7316,200507316,2005,Neustadt an der Weinstrasse,38.6,34.2,72.9,Rheinland-Pfalz,RP
7316,200907316,2009,Neustadt an der Weinstrasse,39.800000000000004,31.400000000000002,71.2,Rheinland-Pfalz,RP
7316,201307316,2013,Neustadt an der Weinstrasse,38.800000000000004,29.3,68.10000000000001,Rheinland-Pfalz,RP
7316,201707316,2017,Neustadt an der Weinstrasse,41.300000000000004,30.700000000000003,72.0,Rheinland-Pfalz,RP
7317,199507317,1995,Pirmasens,33.1,32.2,65.3,Rheinland-Pfalz,RP
7317,200007317,2000,Pirmasens,37.9,32.300000000000004,70.2,Rheinland-Pfalz,RP
7317,200507317,2005,Pirmasens,43.5,33.4,76.9,Rheinland-Pfalz,RP
7317,200907317,2009,Pirmasens,44.400000000000006,31.1,75.5,Rheinland-Pfalz,RP
7317,201307317,2013,Pirmasens,43.6,28.6,72.2,Rheinland-Pfalz,RP
7317,201707317,2017,Pirmasens,43.900000000000006,30.0,73.9,Rheinland-Pfalz,RP
7318,199507318,1995,Speyer,25.700000000000003,34.4,60.1,Rheinland-Pfalz,RP
7318,200007318,2000,Speyer,27.1,34.7,61.800000000000004,Rheinland-Pfalz,RP
7318,200507318,2005,Speyer,31.0,32.7,63.7,Rheinland-Pfalz,RP
7318,200907318,2009,Speyer,33.5,31.8,65.3,Rheinland-Pfalz,RP
7318,201307318,2013,Speyer,34.5,30.700000000000003,65.2,Rheinland-Pfalz,RP
7318,201707318,2017,Speyer,37.0,30.6,67.60000000000001,Rheinland-Pfalz,RP
7319,199507319,1995,Worms,27.0,34.0,61.1,Rheinland-Pfalz,RP
7319,200007319,2000,Worms,28.1,34.4,62.5,Rheinland-Pfalz,RP
7319,200507319,2005,Worms,31.0,33.9,64.9,Rheinland-Pfalz,RP
7319,200907319,2009,Worms,31.6,31.3,62.900000000000006,Rheinland-Pfalz,RP
7319,201307319,2013,Worms,32.300000000000004,31.3,63.6,Rheinland-Pfalz,RP
7319,201707319,2017,Worms,33.7,32.2,65.9,Rheinland-Pfalz,RP
7320,199507320,1995,Zweibrücken,30.700000000000003,35.2,65.9,Rheinland-Pfalz,RP
7320,200007320,2000,Zweibrücken,32.0,34.800000000000004,66.8,Rheinland-Pfalz,RP
7320,200507320,2005,Zweibrücken,36.6,34.0,70.60000000000001,Rheinland-Pfalz,RP
7320,200907320,2009,Zweibrücken,38.400000000000006,31.400000000000002,69.8,Rheinland-Pfalz,RP
7320,201307320,2013,Zweibrücken,37.1,29.5,66.60000000000001,Rheinland-Pfalz,RP
7320,201707320,2017,Zweibrücken,38.6,29.400000000000002,68.0,Rheinland-Pfalz,RP
7331,199507331,1995,Landkreis Alzey-Worms,23.5,37.800000000000004,61.300000000000004,Rheinland-Pfalz,RP
7331,200007331,2000,Landkreis Alzey-Worms,24.5,38.5,63.0,Rheinland-Pfalz,RP
7331,200507331,2005,Landkreis Alzey-Worms,27.8,37.1,64.9,Rheinland-Pfalz,RP
7331,200907331,2009,Landkreis Alzey-Worms,29.400000000000002,34.2,63.6,Rheinland-Pfalz,RP
7331,201307331,2013,Landkreis Alzey-Worms,29.1,31.400000000000002,60.5,Rheinland-Pfalz,RP
7331,201707331,2017,Landkreis Alzey-Worms,32.2,31.8,64.0,Rheinland-Pfalz,RP
7332,199507332,1995,Landkreis Bad Dürkheim,26.700000000000003,33.9,60.6,Rheinland-Pfalz,RP
7332,200007332,2000,Landkreis Bad Dürkheim,28.700000000000003,34.800000000000004,63.5,Rheinland-Pfalz,RP
7332,200507332,2005,Landkreis Bad Dürkheim,34.0,34.300000000000004,68.3,Rheinland-Pfalz,RP
7332,200907332,2009,Landkreis Bad Dürkheim,37.4,32.300000000000004,69.7,Rheinland-Pfalz,RP
7332,201307332,2013,Landkreis Bad Dürkheim,37.5,29.8,67.3,Rheinland-Pfalz,RP
7332,201707332,2017,Landkreis Bad Dürkheim,40.7,30.0,70.7,Rheinland-Pfalz,RP
7333,199507333,1995,Donnersbergkreis,25.5,38.400000000000006,63.900000000000006,Rheinland-Pfalz,RP
7333,200007333,2000,Donnersbergkreis,27.3,39.0,66.3,Rheinland-Pfalz,RP
7333,200507333,2005,Donnersbergkreis,31.1,38.0,69.0,Rheinland-Pfalz,RP
7333,200907333,2009,Donnersbergkreis,32.6,34.800000000000004,67.4,Rheinland-Pfalz,RP
7333,201307333,2013,Donnersbergkreis,32.1,31.8,64.0,Rheinland-Pfalz,RP
7333,201707333,2017,Donnersbergkreis,35.5,31.6,67.10000000000001,Rheinland-Pfalz,RP
7334,199507334,1995,Landkreis Germersheim,19.200000000000003,36.300000000000004,55.5,Rheinland-Pfalz,RP
7334,200007334,2000,Landkreis Germersheim,22.200000000000003,37.5,59.6,Rheinland-Pfalz,RP
7334,200507334,2005,Landkreis Germersheim,27.1,36.4,63.5,Rheinland-Pfalz,RP
7334,200907334,2009,Landkreis Germersheim,29.200000000000003,33.6,62.900000000000006,Rheinland-Pfalz,RP
7334,201307334,2013,Landkreis Germersheim,29.200000000000003,30.900000000000002,60.1,Rheinland-Pfalz,RP
7334,201707334,2017,Landkreis Germersheim,31.8,31.0,62.800000000000004,Rheinland-Pfalz,RP
7335,199507335,1995,Landkreis Kaiserslautern (Land),26.400000000000002,38.0,64.4,Rheinland-Pfalz,RP
7335,200007335,2000,Landkreis Kaiserslautern (Land),28.700000000000003,38.800000000000004,67.5,Rheinland-Pfalz,RP
7335,200507335,2005,Landkreis Kaiserslautern (Land),33.1,37.7,70.8,Rheinland-Pfalz,RP
7335,200907335,2009,Landkreis Kaiserslautern (Land),34.300000000000004,34.4,68.7,Rheinland-Pfalz,RP
7335,201307335,2013,Landkreis Kaiserslautern (Land),33.4,31.6,65.0,Rheinland-Pfalz,RP
7335,201707335,2017,Landkreis Kaiserslautern (Land),36.0,32.5,68.4,Rheinland-Pfalz,RP
7336,199507336,1995,Landkreis Kusel,29.400000000000002,37.0,66.4,Rheinland-Pfalz,RP
7336,200007336,2000,Landkreis Kusel,32.1,37.1,69.10000000000001,Rheinland-Pfalz,RP
7336,200507336,2005,Landkreis Kusel,37.1,35.7,72.8,Rheinland-Pfalz,RP
7336,200907336,2009,Landkreis Kusel,37.9,32.300000000000004,70.2,Rheinland-Pfalz,RP
7336,201307336,2013,Landkreis Kusel,35.9,28.8,64.7,Rheinland-Pfalz,RP
7336,201707336,2017,Landkreis Kusel,39.7,29.0,68.7,Rheinland-Pfalz,RP
7337,199507337,1995,Landkreis Südliche Weinstrasse,26.400000000000002,35.800000000000004,62.2,Rheinland-Pfalz,RP
7337,200007337,2000,Landkreis Südliche Weinstrasse,28.700000000000003,36.5,65.2,Rheinland-Pfalz,RP
7337,200507337,2005,Landkreis Südliche Weinstrasse,34.2,35.2,69.4,Rheinland-Pfalz,RP
7337,200907337,2009,Landkreis Südliche Weinstrasse,36.0,32.6,68.60000000000001,Rheinland-Pfalz,RP
7337,201307337,2013,Landkreis Südliche Weinstrasse,35.1,30.1,65.10000000000001,Rheinland-Pfalz,RP
7337,201707337,2017,Landkreis Südliche Weinstrasse,38.300000000000004,30.1,68.4,Rheinland-Pfalz,RP
7338,199507338,1995,Rhein-Pfalz-Kreis,22.8,33.5,56.300000000000004,Rheinland-Pfalz,RP
7338,200007338,2000,Rhein-Pfalz-Kreis,26.3,34.300000000000004,60.6,Rheinland-Pfalz,RP
7338,200507338,2005,Rhein-Pfalz-Kreis,32.7,33.7,66.4,Rheinland-Pfalz,RP
7338,200907338,2009,Rhein-Pfalz-Kreis,35.800000000000004,31.8,67.60000000000001,Rheinland-Pfalz,RP
7338,201307338,2013,Rhein-Pfalz-Kreis,35.9,30.3,66.10000000000001,Rheinland-Pfalz,RP
7338,201707338,2017,Rhein-Pfalz-Kreis,38.1,31.400000000000002,69.4,Rheinland-Pfalz,RP
7339,199507339,1995,Landkreis Mainz-Bingen,21.5,34.0,55.5,Rheinland-Pfalz,RP
7339,200007339,2000,Landkreis Mainz-Bingen,23.3,34.4,57.7,Rheinland-Pfalz,RP
7339,200507339,2005,Landkreis Mainz-Bingen,27.700000000000003,34.5,62.2,Rheinland-Pfalz,RP
7339,200907339,2009,Landkreis Mainz-Bingen,30.400000000000002,33.4,63.800000000000004,Rheinland-Pfalz,RP
7339,201307339,2013,Landkreis Mainz-Bingen,30.900000000000002,31.5,62.400000000000006,Rheinland-Pfalz,RP
7339,201707339,2017,Landkreis Mainz-Bingen,33.9,32.4,66.3,Rheinland-Pfalz,RP
7340,199507340,1995,Landkreis Südwestpfalz,26.200000000000003,35.5,61.7,Rheinland-Pfalz,RP
7340,200007340,2000,Landkreis Südwestpfalz,30.1,36.0,66.10000000000001,Rheinland-Pfalz,RP
7340,200507340,2005,Landkreis Südwestpfalz,36.9,34.800000000000004,71.7,Rheinland-Pfalz,RP
7340,200907340,2009,Landkreis Südwestpfalz,39.2,31.200000000000003,70.5,Rheinland-Pfalz,RP
7340,201307340,2013,Landkreis Südwestpfalz,38.2,27.8,66.10000000000001,Rheinland-Pfalz,RP
7340,201707340,2017,Landkreis Südwestpfalz,41.800000000000004,27.400000000000002,69.2,Rheinland-Pfalz,RP
8111,199508111,1995,Stuttgart,24.3,26.700000000000003,51.0,Baden-Württemberg,BW
8111,200008111,2000,Stuttgart,25.0,26.5,51.400000000000006,Baden-Württemberg,BW
8111,200508111,2005,Stuttgart,28.200000000000003,26.400000000000002,54.6,Baden-Württemberg,BW
8111,200908111,2009,Stuttgart,29.400000000000002,25.900000000000002,55.400000000000006,Baden-Württemberg,BW
8111,201308111,2013,Stuttgart,28.5,26.6,55.1,Baden-Württemberg,BW
8111,201708111,2017,Stuttgart,27.6,26.700000000000003,54.300000000000004,Baden-Württemberg,BW
8115,199508115,1995,Landkreis Böblingen,19.200000000000003,34.9,54.1,Baden-Württemberg,BW
8115,200008115,2000,Landkreis Böblingen,22.0,35.7,57.7,Baden-Württemberg,BW
8115,200508115,2005,Landkreis Böblingen,28.0,35.7,63.6,Baden-Württemberg,BW
8115,200908115,2009,Landkreis Böblingen,32.1,34.800000000000004,66.9,Baden-Württemberg,BW
8115,201308115,2013,Landkreis Böblingen,32.9,33.4,66.3,Baden-Württemberg,BW
8115,201708115,2017,Landkreis Böblingen,32.9,33.4,66.3,Baden-Württemberg,BW
8116,199508116,1995,Landkreis Esslingen,22.0,33.4,55.400000000000006,Baden-Württemberg,BW
8116,200008116,2000,Landkreis Esslingen,24.5,34.2,58.7,Baden-Württemberg,BW
8116,200508116,2005,Landkreis Esslingen,29.900000000000002,34.5,64.4,Baden-Württemberg,BW
8116,200908116,2009,Landkreis Esslingen,33.5,33.800000000000004,67.3,Baden-Württemberg,BW
8116,201308116,2013,Landkreis Esslingen,33.6,32.5,66.10000000000001,Baden-Württemberg,BW
8116,201708116,2017,Landkreis Esslingen,33.6,31.5,65.10000000000001,Baden-Württemberg,BW
8117,199508117,1995,Landkreis Göppingen,25.1,36.9,62.0,Baden-Württemberg,BW
8117,200008117,2000,Landkreis Göppingen,27.400000000000002,37.6,65.10000000000001,Baden-Württemberg,BW
8117,200508117,2005,Landkreis Göppingen,32.4,36.800000000000004,69.2,Baden-Württemberg,BW
8117,200908117,2009,Landkreis Göppingen,35.2,34.800000000000004,70.0,Baden-Württemberg,BW
8117,201308117,2013,Landkreis Göppingen,35.4,32.5,67.9,Baden-Württemberg,BW
8117,201708117,2017,Landkreis Göppingen,36.1,32.2,68.3,Baden-Württemberg,BW
8118,199508118,1995,Landkreis Ludwigsburg,20.900000000000002,34.300000000000004,55.1,Baden-Württemberg,BW
8118,200008118,2000,Landkreis Ludwigsburg,23.700000000000003,35.2,59.0,Baden-Württemberg,BW
8118,200508118,2005,Landkreis Ludwigsburg,28.900000000000002,35.4,64.3,Baden-Württemberg,BW
8118,200908118,2009,Landkreis Ludwigsburg,32.300000000000004,34.4,66.7,Baden-Württemberg,BW
8118,201308118,2013,Landkreis Ludwigsburg,32.2,32.6,64.8,Baden-Württemberg,BW
8118,201708118,2017,Landkreis Ludwigsburg,32.4,32.5,65.0,Baden-Württemberg,BW
8119,199508119,1995,Rems-Murr-Kreis,22.1,34.7,56.800000000000004,Baden-Württemberg,BW
8119,200008119,2000,Rems-Murr-Kreis,24.900000000000002,36.1,60.900000000000006,Baden-Württemberg,BW
8119,200508119,2005,Rems-Murr-Kreis,30.700000000000003,36.300000000000004,66.9,Baden-Württemberg,BW
8119,200908119,2009,Rems-Murr-Kreis,34.1,34.800000000000004,68.8,Baden-Württemberg,BW
8119,201308119,2013,Rems-Murr-Kreis,34.5,32.9,67.4,Baden-Württemberg,BW
8119,201708119,2017,Rems-Murr-Kreis,35.0,32.4,67.4,Baden-Württemberg,BW
8121,199508121,1995,Heilbronn,26.200000000000003,32.5,58.7,Baden-Württemberg,BW
8121,200008121,2000,Heilbronn,28.3,32.6,60.900000000000006,Baden-Württemberg,BW
8121,200508121,2005,Heilbronn,32.300000000000004,33.0,65.3,Baden-Württemberg,BW
8121,200908121,2009,Heilbronn,33.6,31.8,65.4,Baden-Württemberg,BW
8121,201308121,2013,Heilbronn,33.7,32.1,65.8,Baden-Württemberg,BW
8121,201708121,2017,Heilbronn,32.1,32.0,64.10000000000001,Baden-Württemberg,BW
8125,199508125,1995,Landkreis Heilbronn (Land),21.700000000000003,39.2,60.900000000000006,Baden-Württemberg,BW
8125,200008125,2000,Landkreis Heilbronn (Land),23.8,40.2,64.0,Baden-Württemberg,BW
8125,200508125,2005,Landkreis Heilbronn (Land),28.0,39.1,67.10000000000001,Baden-Württemberg,BW
8125,200908125,2009,Landkreis Heilbronn (Land),30.200000000000003,36.1,66.2,Baden-Württemberg,BW
8125,201308125,2013,Landkreis Heilbronn (Land),30.400000000000002,33.2,63.6,Baden-Württemberg,BW
8125,201708125,2017,Landkreis Heilbronn (Land),31.200000000000003,32.300000000000004,63.5,Baden-Württemberg,BW
8126,199508126,1995,Hohenlohekreis,24.1,40.7,64.9,Baden-Württemberg,BW
8126,200008126,2000,Hohenlohekreis,26.0,40.900000000000006,66.8,Baden-Württemberg,BW
8126,200508126,2005,Hohenlohekreis,29.8,39.400000000000006,69.2,Baden-Württemberg,BW
8126,200908126,2009,Hohenlohekreis,30.700000000000003,36.300000000000004,67.0,Baden-Württemberg,BW
8126,201308126,2013,Hohenlohekreis,30.1,33.1,63.2,Baden-Württemberg,BW
8126,201708126,2017,Hohenlohekreis,31.400000000000002,32.4,63.800000000000004,Baden-Württemberg,BW
8127,199508127,1995,Landkreis Schwäbisch Hall,25.1,42.2,67.3,Baden-Württemberg,BW
8127,200008127,2000,Landkreis Schwäbisch Hall,26.400000000000002,42.5,68.9,Baden-Württemberg,BW
8127,200508127,2005,Landkreis Schwäbisch Hall,29.5,40.300000000000004,69.8,Baden-Württemberg,BW
8127,200908127,2009,Landkreis Schwäbisch Hall,30.5,36.9,67.4,Baden-Württemberg,BW
8127,201308127,2013,Landkreis Schwäbisch Hall,29.8,33.5,63.300000000000004,Baden-Württemberg,BW
8127,201708127,2017,Landkreis Schwäbisch Hall,31.3,33.0,64.2,Baden-Württemberg,BW
8128,199508128,1995,Main-Tauber-Kreis,27.900000000000002,39.7,67.60000000000001,Baden-Württemberg,BW
8128,200008128,2000,Main-Tauber-Kreis,29.200000000000003,39.0,68.3,Baden-Württemberg,BW
8128,200508128,2005,Main-Tauber-Kreis,33.800000000000004,37.5,71.3,Baden-Württemberg,BW
8128,200908128,2009,Main-Tauber-Kreis,35.4,34.5,69.9,Baden-Württemberg,BW
8128,201308128,2013,Main-Tauber-Kreis,35.5,31.8,67.3,Baden-Württemberg,BW
8128,201708128,2017,Main-Tauber-Kreis,37.5,31.3,68.7,Baden-Württemberg,BW
8135,199508135,1995,Landkreis Heidenheim,26.8,38.900000000000006,65.7,Baden-Württemberg,BW
8135,200008135,2000,Landkreis Heidenheim,29.700000000000003,39.400000000000006,69.10000000000001,Baden-Württemberg,BW
8135,200508135,2005,Landkreis Heidenheim,35.1,38.300000000000004,73.4,Baden-Württemberg,BW
8135,200908135,2009,Landkreis Heidenheim,37.4,35.4,72.8,Baden-Württemberg,BW
8135,201308135,2013,Landkreis Heidenheim,37.1,33.4,70.4,Baden-Württemberg,BW
8135,201708135,2017,Landkreis Heidenheim,37.1,33.2,70.3,Baden-Württemberg,BW
8136,199508136,1995,Ostalbkreis,24.400000000000002,40.0,64.5,Baden-Württemberg,BW
8136,200008136,2000,Ostalbkreis,26.5,40.2,66.7,Baden-Württemberg,BW
8136,200508136,2005,Ostalbkreis,30.700000000000003,39.2,70.0,Baden-Württemberg,BW
8136,200908136,2009,Ostalbkreis,32.9,36.800000000000004,69.7,Baden-Württemberg,BW
8136,201308136,2013,Ostalbkreis,32.800000000000004,34.1,67.0,Baden-Württemberg,BW
8136,201708136,2017,Ostalbkreis,34.1,32.800000000000004,66.9,Baden-Württemberg,BW
8211,199508211,1995,Baden-Baden,37.6,28.700000000000003,66.3,Baden-Württemberg,BW
8211,200008211,2000,Baden-Baden,38.800000000000004,28.5,67.4,Baden-Württemberg,BW
8211,200508211,2005,Baden-Baden,43.800000000000004,29.3,73.10000000000001,Baden-Württemberg,BW
8211,200908211,2009,Baden-Baden,46.900000000000006,28.5,75.3,Baden-Württemberg,BW
8211,201308211,2013,Baden-Baden,46.1,28.6,74.8,Baden-Württemberg,BW
8211,201708211,2017,Baden-Baden,45.400000000000006,28.1,73.5,Baden-Württemberg,BW
8212,199508212,1995,Karlsruhe,27.0,26.200000000000003,53.2,Baden-Württemberg,BW
8212,200008212,2000,Karlsruhe,27.5,27.5,55.0,Baden-Württemberg,BW
8212,200508212,2005,Karlsruhe,30.0,27.200000000000003,57.2,Baden-Württemberg,BW
8212,200908212,2009,Karlsruhe,30.5,26.0,56.5,Baden-Württemberg,BW
8212,201308212,2013,Karlsruhe,28.900000000000002,25.700000000000003,54.5,Baden-Württemberg,BW
8212,201708212,2017,Karlsruhe,28.200000000000003,25.5,53.7,Baden-Württemberg,BW
8215,199508215,1995,Landkreis Karlsruhe (Land),22.0,34.7,56.800000000000004,Baden-Württemberg,BW
8215,200008215,2000,Landkreis Karlsruhe (Land),24.8,35.9,60.800000000000004,Baden-Württemberg,BW
8215,200508215,2005,Landkreis Karlsruhe (Land),30.200000000000003,35.300000000000004,65.5,Baden-Württemberg,BW
8215,200908215,2009,Landkreis Karlsruhe (Land),32.800000000000004,33.4,66.2,Baden-Württemberg,BW
8215,201308215,2013,Landkreis Karlsruhe (Land),32.9,31.400000000000002,64.4,Baden-Württemberg,BW
8215,201708215,2017,Landkreis Karlsruhe (Land),34.7,31.200000000000003,65.9,Baden-Württemberg,BW
8216,199508216,1995,Landkreis Rastatt,24.5,35.0,59.5,Baden-Württemberg,BW
8216,200008216,2000,Landkreis Rastatt,27.400000000000002,36.0,63.400000000000006,Baden-Württemberg,BW
8216,200508216,2005,Landkreis Rastatt,32.300000000000004,35.4,67.7,Baden-Württemberg,BW
8216,200908216,2009,Landkreis Rastatt,34.2,33.300000000000004,67.5,Baden-Württemberg,BW
8216,201308216,2013,Landkreis Rastatt,33.7,31.1,64.8,Baden-Württemberg,BW
8216,201708216,2017,Landkreis Rastatt,35.5,30.900000000000002,66.4,Baden-Württemberg,BW
8221,199508221,1995,Heidelberg,22.6,24.3,46.900000000000006,Baden-Württemberg,BW
8221,200008221,2000,Heidelberg,22.1,24.1,46.2,Baden-Württemberg,BW
8221,200508221,2005,Heidelberg,23.5,23.1,46.6,Baden-Württemberg,BW
8221,200908221,2009,Heidelberg,24.400000000000002,22.400000000000002,46.800000000000004,Baden-Württemberg,BW
8221,201308221,2013,Heidelberg,23.900000000000002,24.0,48.0,Baden-Württemberg,BW
8221,201708221,2017,Heidelberg,24.1,24.8,48.900000000000006,Baden-Württemberg,BW
8222,199508222,1995,Mannheim,24.900000000000002,27.8,52.7,Baden-Württemberg,BW
8222,200008222,2000,Mannheim,26.3,28.400000000000002,54.7,Baden-Württemberg,BW
8222,200508222,2005,Mannheim,29.5,28.400000000000002,57.900000000000006,Baden-Württemberg,BW
