,YearSchluessel,Year,Stadt-/Landkreis,Arbeitslosenquote in %,Anteil Arbeitslose 15-24 Jahre an Arbeitsl. insg. In %,Anteil Arbeitslose 55-64 Jahre an Arbeitsl. insg. In %,Anteil Langzeitarbeitslose an Arbeitslosen insg. In %,Anteil arbeitslose Ausländer an Arbeitslosen insg. In %,LAND_NAME,LAND_ABK
7133,201307133,2013,Landkreis Bad Kreuznach,7.1000000000000005,10.8,19.900000000000002,39.0,15.600000000000001,Rheinland-Pfalz,RP
7133,201707133,2017,Landkreis Bad Kreuznach,6.2,10.8,21.3,38.7,24.1,Rheinland-Pfalz,RP
7134,200107134,2001,Landkreis Birkenfeld,8.5,13.3,15.0,29.900000000000002,5.4,Rheinland-Pfalz,RP
7134,200507134,2005,Landkreis Birkenfeld,10.5,15.5,10.600000000000001,33.9,6.0,Rheinland-Pfalz,RP
7134,200907134,2009,Landkreis Birkenfeld,7.5,13.700000000000001,14.8,33.2,7.4,Rheinland-Pfalz,RP
7134,201307134,2013,Landkreis Birkenfeld,6.800000000000001,11.4,20.0,36.9,7.5,Rheinland-Pfalz,RP
7134,201707134,2017,Landkreis Birkenfeld,6.0,11.8,21.400000000000002,41.400000000000006,15.700000000000001,Rheinland-Pfalz,RP
7135,200107135,2001,Landkreis Cochem-Zell,5.2,14.3,17.1,18.1,5.7,Rheinland-Pfalz,RP
7135,200507135,2005,Landkreis Cochem-Zell,7.0,19.200000000000003,10.100000000000001,21.400000000000002,6.5,Rheinland-Pfalz,RP
7135,200907135,2009,Landkreis Cochem-Zell,4.6000000000000005,14.700000000000001,15.0,21.6,7.7,Rheinland-Pfalz,RP
7135,201307135,2013,Landkreis Cochem-Zell,4.1000000000000005,12.0,21.900000000000002,24.200000000000003,8.4,Rheinland-Pfalz,RP
7135,201707135,2017,Landkreis Cochem-Zell,3.6,11.700000000000001,24.900000000000002,28.0,17.5,Rheinland-Pfalz,RP
7137,200107137,2001,Landkreis Mayen-Koblenz,6.6000000000000005,13.700000000000001,17.1,26.0,11.100000000000001,Rheinland-Pfalz,RP
7137,200507137,2005,Landkreis Mayen-Koblenz,9.200000000000001,15.100000000000001,10.4,28.400000000000002,10.600000000000001,Rheinland-Pfalz,RP
7137,200907137,2009,Landkreis Mayen-Koblenz,5.7,12.8,14.200000000000001,25.5,10.5,Rheinland-Pfalz,RP
7137,201307137,2013,Landkreis Mayen-Koblenz,4.9,11.4,20.8,26.900000000000002,11.5,Rheinland-Pfalz,RP
7137,201707137,2017,Landkreis Mayen-Koblenz,3.5,12.0,23.8,25.0,19.6,Rheinland-Pfalz,RP
7138,200107138,2001,Landkreis Neuwied,7.0,12.0,18.2,28.3,14.0,Rheinland-Pfalz,RP
7138,200507138,2005,Landkreis Neuwied,10.100000000000001,14.700000000000001,10.700000000000001,31.0,14.700000000000001,Rheinland-Pfalz,RP
7138,200907138,2009,Landkreis Neuwied,6.7,13.100000000000001,13.8,19.1,16.3,Rheinland-Pfalz,RP
7138,201307138,2013,Landkreis Neuwied,5.9,11.600000000000001,21.400000000000002,30.1,16.400000000000002,Rheinland-Pfalz,RP
7138,201707138,2017,Landkreis Neuwied,5.300000000000001,9.9,22.3,32.800000000000004,26.1,Rheinland-Pfalz,RP
7140,200107140,2001,Rhein-Hunsrück-Kreis,6.800000000000001,15.3,16.7,28.400000000000002,9.3,Rheinland-Pfalz,RP
7140,200507140,2005,Rhein-Hunsrück-Kreis,8.200000000000001,16.0,10.600000000000001,28.900000000000002,8.200000000000001,Rheinland-Pfalz,RP
7140,200907140,2009,Rhein-Hunsrück-Kreis,5.6000000000000005,14.4,15.8,30.200000000000003,9.3,Rheinland-Pfalz,RP
7140,201307140,2013,Rhein-Hunsrück-Kreis,4.800000000000001,10.8,23.3,33.0,9.5,Rheinland-Pfalz,RP
7140,201707140,2017,Rhein-Hunsrück-Kreis,3.7,10.9,25.0,13.9,19.0,Rheinland-Pfalz,RP
7141,200107141,2001,Rhein-Lahn-Kreis,6.1000000000000005,13.9,19.400000000000002,25.400000000000002,11.100000000000001,Rheinland-Pfalz,RP
7141,200507141,2005,Rhein-Lahn-Kreis,8.5,16.0,9.600000000000001,23.8,11.8,Rheinland-Pfalz,RP
7141,200907141,2009,Rhein-Lahn-Kreis,5.0,9.3,13.600000000000001,21.400000000000002,11.700000000000001,Rheinland-Pfalz,RP
7141,201307141,2013,Rhein-Lahn-Kreis,4.3,6.9,21.1,24.3,12.200000000000001,Rheinland-Pfalz,RP
7141,201707141,2017,Rhein-Lahn-Kreis,3.5,6.5,22.1,24.1,21.200000000000003,Rheinland-Pfalz,RP
7143,200107143,2001,Westerwaldkreis,5.4,15.200000000000001,18.0,21.1,13.3,Rheinland-Pfalz,RP
7143,200507143,2005,Westerwaldkreis,7.9,17.3,9.700000000000001,23.700000000000003,12.700000000000001,Rheinland-Pfalz,RP
7143,200907143,2009,Westerwaldkreis,5.5,15.4,13.100000000000001,22.3,11.9,Rheinland-Pfalz,RP
7143,201307143,2013,Westerwaldkreis,4.2,10.600000000000001,19.700000000000003,23.200000000000003,12.600000000000001,Rheinland-Pfalz,RP
7143,201707143,2017,Westerwaldkreis,3.3000000000000003,9.4,22.900000000000002,22.1,21.200000000000003,Rheinland-Pfalz,RP
7211,200107211,2001,Trier,9.5,12.3,13.700000000000001,32.2,12.700000000000001,Rheinland-Pfalz,RP
7211,200507211,2005,Trier,9.9,12.600000000000001,9.9,25.400000000000002,12.3,Rheinland-Pfalz,RP
7211,200907211,2009,Trier,6.800000000000001,12.9,12.3,22.6,12.4,Rheinland-Pfalz,RP
7211,201307211,2013,Trier,5.7,12.200000000000001,16.6,26.6,13.200000000000001,Rheinland-Pfalz,RP
7211,201707211,2017,Trier,5.1000000000000005,12.8,18.2,24.900000000000002,22.900000000000002,Rheinland-Pfalz,RP
7231,200107231,2001,Landkreis Bernkastel-Wittlich,6.1000000000000005,14.3,15.600000000000001,24.3,8.200000000000001,Rheinland-Pfalz,RP
7231,200507231,2005,Landkreis Bernkastel-Wittlich,6.0,17.3,9.4,21.5,8.3,Rheinland-Pfalz,RP
7231,200907231,2009,Landkreis Bernkastel-Wittlich,4.3,14.4,16.5,91.60000000000001,10.200000000000001,Rheinland-Pfalz,RP
7231,201307231,2013,Landkreis Bernkastel-Wittlich,3.9000000000000004,12.700000000000001,24.1,20.400000000000002,11.4,Rheinland-Pfalz,RP
7231,201707231,2017,Landkreis Bernkastel-Wittlich,3.5,12.0,27.1,23.900000000000002,21.3,Rheinland-Pfalz,RP
7232,200107232,2001,Eifelkreis Bitburg-Prüm,5.800000000000001,14.0,17.0,25.6,7.9,Rheinland-Pfalz,RP
7232,200507232,2005,Eifelkreis Bitburg-Prüm,5.9,19.8,9.600000000000001,19.400000000000002,7.300000000000001,Rheinland-Pfalz,RP
7232,200907232,2009,Eifelkreis Bitburg-Prüm,3.6,17.1,14.0,17.1,8.8,Rheinland-Pfalz,RP
7232,201307232,2013,Eifelkreis Bitburg-Prüm,3.3000000000000003,14.700000000000001,18.5,21.200000000000003,10.5,Rheinland-Pfalz,RP
7232,201707232,2017,Eifelkreis Bitburg-Prüm,3.0,12.9,22.5,23.8,22.700000000000003,Rheinland-Pfalz,RP
7233,200107233,2001,Landkreis Vulkaneifel,5.5,14.0,18.0,24.1,5.5,Rheinland-Pfalz,RP
7233,200507233,2005,Landkreis Vulkaneifel,7.6000000000000005,20.1,12.4,,4.800000000000001,Rheinland-Pfalz,RP
7233,200907233,2009,Landkreis Vulkaneifel,5.1000000000000005,13.600000000000001,18.5,23.700000000000003,5.0,Rheinland-Pfalz,RP
7233,201307233,2013,Landkreis Vulkaneifel,4.800000000000001,12.200000000000001,24.6,32.9,6.5,Rheinland-Pfalz,RP
7233,201707233,2017,Landkreis Vulkaneifel,4.3,11.9,23.200000000000003,39.300000000000004,19.0,Rheinland-Pfalz,RP
7235,200107235,2001,Landkreis Trier-Saarburg,5.9,12.5,17.400000000000002,28.200000000000003,7.1000000000000005,Rheinland-Pfalz,RP
7235,200507235,2005,Landkreis Trier-Saarburg,5.5,14.9,13.100000000000001,24.5,7.800000000000001,Rheinland-Pfalz,RP
7235,200907235,2009,Landkreis Trier-Saarburg,3.5,14.600000000000001,16.5,18.7,8.4,Rheinland-Pfalz,RP
7235,201307235,2013,Landkreis Trier-Saarburg,3.6,12.5,22.1,24.900000000000002,11.700000000000001,Rheinland-Pfalz,RP
7235,201707235,2017,Landkreis Trier-Saarburg,3.0,12.5,23.700000000000003,27.6,19.5,Rheinland-Pfalz,RP
7311,200107311,2001,Frankenthal (Pfalz),8.4,13.0,22.700000000000003,35.4,24.400000000000002,Rheinland-Pfalz,RP
7311,200507311,2005,Frankenthal (Pfalz),11.100000000000001,14.4,11.0,36.9,22.6,Rheinland-Pfalz,RP
7311,200907311,2009,Frankenthal (Pfalz),8.1,14.100000000000001,13.5,33.800000000000004,23.1,Rheinland-Pfalz,RP
7311,201307311,2013,Frankenthal (Pfalz),7.0,10.5,16.0,36.7,23.8,Rheinland-Pfalz,RP
7311,201707311,2017,Frankenthal (Pfalz),7.0,9.0,22.0,35.800000000000004,31.200000000000003,Rheinland-Pfalz,RP
7312,200107312,2001,Kaiserslautern,11.0,11.4,17.7,33.5,14.600000000000001,Rheinland-Pfalz,RP
7312,200507312,2005,Kaiserslautern,12.700000000000001,11.700000000000001,10.9,35.9,14.200000000000001,Rheinland-Pfalz,RP
7312,200907312,2009,Kaiserslautern,10.8,11.9,13.600000000000001,35.800000000000004,14.9,Rheinland-Pfalz,RP
7312,201307312,2013,Kaiserslautern,10.600000000000001,10.0,19.8,40.1,15.5,Rheinland-Pfalz,RP
7312,201707312,2017,Kaiserslautern,9.4,10.4,21.200000000000003,39.900000000000006,25.900000000000002,Rheinland-Pfalz,RP
7313,200107313,2001,Landau in der Pfalz,7.0,13.200000000000001,14.5,29.5,13.600000000000001,Rheinland-Pfalz,RP
7313,200507313,2005,Landau in der Pfalz,7.7,12.700000000000001,10.5,28.3,14.4,Rheinland-Pfalz,RP
7313,200907313,2009,Landau in der Pfalz,6.0,11.8,12.0,25.200000000000003,14.8,Rheinland-Pfalz,RP
7313,201307313,2013,Landau in der Pfalz,5.0,10.3,21.0,29.400000000000002,16.0,Rheinland-Pfalz,RP
7313,201707313,2017,Landau in der Pfalz,5.300000000000001,12.0,19.3,33.4,27.200000000000003,Rheinland-Pfalz,RP
7314,200107314,2001,Ludwigshafen am Rhein,8.6,13.3,16.6,34.0,32.300000000000004,Rheinland-Pfalz,RP
7314,200507314,2005,Ludwigshafen am Rhein,13.200000000000001,15.5,9.5,39.0,30.8,Rheinland-Pfalz,RP
7314,200907314,2009,Ludwigshafen am Rhein,9.9,12.600000000000001,12.600000000000001,40.7,33.0,Rheinland-Pfalz,RP
7314,201307314,2013,Ludwigshafen am Rhein,9.200000000000001,9.8,13.100000000000001,39.400000000000006,34.6,Rheinland-Pfalz,RP
7314,201707314,2017,Ludwigshafen am Rhein,8.3,11.0,15.9,33.2,42.2,Rheinland-Pfalz,RP
7315,200107315,2001,Mainz,6.5,10.100000000000001,20.700000000000003,30.6,30.700000000000003,Rheinland-Pfalz,RP
7315,200507315,2005,Mainz,9.5,12.0,11.600000000000001,32.6,31.200000000000003,Rheinland-Pfalz,RP
7315,200907315,2009,Mainz,6.5,9.8,14.100000000000001,32.9,32.7,Rheinland-Pfalz,RP
7315,201307315,2013,Mainz,6.1000000000000005,8.6,15.5,34.0,32.800000000000004,Rheinland-Pfalz,RP
7315,201707315,2017,Mainz,6.1000000000000005,9.600000000000001,16.900000000000002,34.2,41.2,Rheinland-Pfalz,RP
7316,200107316,2001,Neustadt an der Weinstrasse,6.7,12.9,18.900000000000002,32.6,10.600000000000001,Rheinland-Pfalz,RP
7316,200507316,2005,Neustadt an der Weinstrasse,8.8,13.9,11.100000000000001,27.900000000000002,11.3,Rheinland-Pfalz,RP
7316,200907316,2009,Neustadt an der Weinstrasse,6.7,11.600000000000001,14.8,27.5,13.3,Rheinland-Pfalz,RP
7316,201307316,2013,Neustadt an der Weinstrasse,5.9,10.3,17.1,35.300000000000004,13.8,Rheinland-Pfalz,RP
7316,201707316,2017,Neustadt an der Weinstrasse,5.6000000000000005,11.5,19.3,29.700000000000003,23.6,Rheinland-Pfalz,RP
7317,200107317,2001,Pirmasens,13.0,12.700000000000001,16.8,36.6,7.800000000000001,Rheinland-Pfalz,RP
7317,200507317,2005,Pirmasens,17.8,11.9,10.5,40.1,9.0,Rheinland-Pfalz,RP
7317,200907317,2009,Pirmasens,14.8,11.0,14.100000000000001,38.7,9.3,Rheinland-Pfalz,RP
7317,201307317,2013,Pirmasens,13.200000000000001,11.5,18.5,39.5,9.600000000000001,Rheinland-Pfalz,RP
7317,201707317,2017,Pirmasens,12.3,10.4,20.900000000000002,45.300000000000004,18.2,Rheinland-Pfalz,RP
7318,200107318,2001,Speyer,8.0,13.0,20.3,27.8,21.5,Rheinland-Pfalz,RP
7318,200507318,2005,Speyer,10.0,15.700000000000001,9.8,34.5,21.200000000000003,Rheinland-Pfalz,RP
7318,200907318,2009,Speyer,7.6000000000000005,10.9,13.700000000000001,45.800000000000004,22.700000000000003,Rheinland-Pfalz,RP
7318,201307318,2013,Speyer,6.4,11.100000000000001,17.2,41.900000000000006,24.3,Rheinland-Pfalz,RP
7318,201707318,2017,Speyer,5.7,9.600000000000001,20.1,38.300000000000004,27.8,Rheinland-Pfalz,RP
7319,200107319,2001,Worms,9.3,12.3,19.400000000000002,36.800000000000004,19.900000000000002,Rheinland-Pfalz,RP
7319,200507319,2005,Worms,11.9,15.3,10.3,31.0,19.8,Rheinland-Pfalz,RP
7319,200907319,2009,Worms,8.6,14.0,13.0,28.900000000000002,20.400000000000002,Rheinland-Pfalz,RP
7319,201307319,2013,Worms,8.4,13.0,16.5,35.2,23.0,Rheinland-Pfalz,RP
7319,201707319,2017,Worms,7.300000000000001,11.600000000000001,16.0,34.1,33.7,Rheinland-Pfalz,RP
7320,200107320,2001,Zweibrücken,9.4,13.9,15.600000000000001,31.900000000000002,5.800000000000001,Rheinland-Pfalz,RP
7320,200507320,2005,Zweibrücken,13.4,13.200000000000001,11.200000000000001,34.9,8.8,Rheinland-Pfalz,RP
7320,200907320,2009,Zweibrücken,8.8,12.700000000000001,16.0,30.400000000000002,8.6,Rheinland-Pfalz,RP
7320,201307320,2013,Zweibrücken,7.9,9.1,21.200000000000003,34.2,11.600000000000001,Rheinland-Pfalz,RP
7320,201707320,2017,Zweibrücken,6.9,9.700000000000001,23.1,37.4,20.900000000000002,Rheinland-Pfalz,RP
7331,200107331,2001,Landkreis Alzey-Worms,6.2,13.600000000000001,21.6,31.5,11.8,Rheinland-Pfalz,RP
7331,200507331,2005,Landkreis Alzey-Worms,8.4,17.1,11.9,31.400000000000002,11.600000000000001,Rheinland-Pfalz,RP
7331,200907331,2009,Landkreis Alzey-Worms,5.300000000000001,15.600000000000001,15.3,23.700000000000003,12.4,Rheinland-Pfalz,RP
7331,201307331,2013,Landkreis Alzey-Worms,4.6000000000000005,12.5,21.0,27.900000000000002,13.4,Rheinland-Pfalz,RP
7331,201707331,2017,Landkreis Alzey-Worms,4.0,11.600000000000001,22.8,28.200000000000003,24.3,Rheinland-Pfalz,RP
7332,200107332,2001,Landkreis Bad Dürkheim,5.300000000000001,12.100000000000001,23.200000000000003,32.800000000000004,9.1,Rheinland-Pfalz,RP
7332,200507332,2005,Landkreis Bad Dürkheim,6.4,13.600000000000001,13.3,30.200000000000003,8.5,Rheinland-Pfalz,RP
7332,200907332,2009,Landkreis Bad Dürkheim,4.3,12.600000000000001,17.400000000000002,24.700000000000003,10.100000000000001,Rheinland-Pfalz,RP
7332,201307332,2013,Landkreis Bad Dürkheim,4.3,10.3,21.6,30.6,11.9,Rheinland-Pfalz,RP
7332,201707332,2017,Landkreis Bad Dürkheim,3.9000000000000004,10.200000000000001,25.400000000000002,31.0,20.1,Rheinland-Pfalz,RP
7333,200107333,2001,Donnersbergkreis,8.4,13.4,17.2,37.0,9.4,Rheinland-Pfalz,RP
7333,200507333,2005,Donnersbergkreis,9.700000000000001,14.9,10.8,30.0,9.9,Rheinland-Pfalz,RP
7333,200907333,2009,Donnersbergkreis,6.300000000000001,14.0,14.0,24.6,10.3,Rheinland-Pfalz,RP
7333,201307333,2013,Donnersbergkreis,5.800000000000001,12.3,22.8,33.4,10.700000000000001,Rheinland-Pfalz,RP
7333,201707333,2017,Donnersbergkreis,5.0,10.200000000000001,22.1,32.6,18.1,Rheinland-Pfalz,RP
7334,200107334,2001,Landkreis Germersheim,6.1000000000000005,13.600000000000001,23.900000000000002,29.6,17.900000000000002,Rheinland-Pfalz,RP
7334,200507334,2005,Landkreis Germersheim,7.300000000000001,15.700000000000001,12.200000000000001,30.200000000000003,17.5,Rheinland-Pfalz,RP
7334,200907334,2009,Landkreis Germersheim,5.300000000000001,14.700000000000001,12.0,17.6,18.5,Rheinland-Pfalz,RP
7334,201307334,2013,Landkreis Germersheim,4.6000000000000005,11.200000000000001,20.200000000000003,27.1,19.1,Rheinland-Pfalz,RP
7334,201707334,2017,Landkreis Germersheim,4.1000000000000005,11.100000000000001,22.3,25.5,28.0,Rheinland-Pfalz,RP
7335,200107335,2001,Landkreis Kaiserslautern (Land),7.4,12.8,18.8,32.0,7.0,Rheinland-Pfalz,RP
7335,200507335,2005,Landkreis Kaiserslautern (Land),8.4,15.4,11.9,30.6,7.6000000000000005,Rheinland-Pfalz,RP
7335,200907335,2009,Landkreis Kaiserslautern (Land),6.1000000000000005,13.8,14.5,28.8,8.5,Rheinland-Pfalz,RP
7335,201307335,2013,Landkreis Kaiserslautern (Land),5.800000000000001,11.5,22.200000000000003,33.2,8.700000000000001,Rheinland-Pfalz,RP
7335,201707335,2017,Landkreis Kaiserslautern (Land),5.2,12.8,21.400000000000002,34.300000000000004,19.200000000000003,Rheinland-Pfalz,RP
7336,200107336,2001,Landkreis Kusel,8.1,13.8,18.3,34.6,4.2,Rheinland-Pfalz,RP
7336,200507336,2005,Landkreis Kusel,9.5,15.8,11.3,29.700000000000003,4.2,Rheinland-Pfalz,RP
7336,200907336,2009,Landkreis Kusel,6.4,14.5,14.8,29.900000000000002,4.800000000000001,Rheinland-Pfalz,RP
7336,201307336,2013,Landkreis Kusel,5.1000000000000005,11.9,27.700000000000003,33.300000000000004,5.4,Rheinland-Pfalz,RP
7336,201707336,2017,Landkreis Kusel,4.5,12.0,27.200000000000003,35.4,13.600000000000001,Rheinland-Pfalz,RP
7337,200107337,2001,Landkreis Südliche Weinstrasse,5.800000000000001,12.8,19.0,30.400000000000002,8.0,Rheinland-Pfalz,RP
7337,200507337,2005,Landkreis Südliche Weinstrasse,6.300000000000001,13.8,12.4,29.8,8.4,Rheinland-Pfalz,RP
7337,200907337,2009,Landkreis Südliche Weinstrasse,4.5,13.200000000000001,16.1,26.1,9.600000000000001,Rheinland-Pfalz,RP
7337,201307337,2013,Landkreis Südliche Weinstrasse,4.1000000000000005,10.8,22.5,29.8,11.100000000000001,Rheinland-Pfalz,RP
7337,201707337,2017,Landkreis Südliche Weinstrasse,4.1000000000000005,10.5,25.5,30.5,22.700000000000003,Rheinland-Pfalz,RP
7338,200107338,2001,Rhein-Pfalz-Kreis,4.6000000000000005,11.9,24.900000000000002,34.2,12.600000000000001,Rheinland-Pfalz,RP
7338,200507338,2005,Rhein-Pfalz-Kreis,5.9,14.5,13.8,34.2,13.5,Rheinland-Pfalz,RP
7338,200907338,2009,Rhein-Pfalz-Kreis,4.2,12.8,19.1,38.7,16.5,Rheinland-Pfalz,RP
7338,201307338,2013,Rhein-Pfalz-Kreis,3.7,10.4,19.700000000000003,36.0,18.3,Rheinland-Pfalz,RP
7338,201707338,2017,Rhein-Pfalz-Kreis,3.5,9.9,27.6,30.900000000000002,24.700000000000003,Rheinland-Pfalz,RP
7339,200107339,2001,Landkreis Mainz-Bingen,5.1000000000000005,11.4,24.700000000000003,33.9,10.9,Rheinland-Pfalz,RP
7339,200507339,2005,Landkreis Mainz-Bingen,6.800000000000001,14.5,11.8,29.0,12.600000000000001,Rheinland-Pfalz,RP
7339,200907339,2009,Landkreis Mainz-Bingen,4.6000000000000005,12.9,13.9,28.6,13.700000000000001,Rheinland-Pfalz,RP
7339,201307339,2013,Landkreis Mainz-Bingen,4.3,11.600000000000001,19.200000000000003,27.700000000000003,16.2,Rheinland-Pfalz,RP
7339,201707339,2017,Landkreis Mainz-Bingen,3.6,12.0,19.6,27.5,26.5,Rheinland-Pfalz,RP
7340,200107340,2001,Landkreis Südwestpfalz,7.6000000000000005,11.600000000000001,22.3,34.2,3.9000000000000004,Rheinland-Pfalz,RP
7340,200507340,2005,Landkreis Südwestpfalz,9.3,14.600000000000001,14.5,,3.5,Rheinland-Pfalz,RP
7340,200907340,2009,Landkreis Südwestpfalz,5.6000000000000005,13.0,18.8,28.1,4.1000000000000005,Rheinland-Pfalz,RP
7340,201307340,2013,Landkreis Südwestpfalz,4.9,12.0,26.8,23.200000000000003,4.3,Rheinland-Pfalz,RP
7340,201707340,2017,Landkreis Südwestpfalz,4.5,12.200000000000001,27.8,32.1,15.4,Rheinland-Pfalz,RP
8111,200108111,2001,Stuttgart,5.6000000000000005,10.100000000000001,23.6,30.0,40.0,Baden-Württemberg,BW
8111,200508111,2005,Stuttgart,9.9,12.0,13.600000000000001,26.700000000000003,40.400000000000006,Baden-Württemberg,BW
8111,200908111,2009,Stuttgart,6.4,8.5,13.200000000000001,27.8,39.0,Baden-Württemberg,BW
8111,201308111,2013,Stuttgart,5.9,7.1000000000000005,17.8,39.300000000000004,39.400000000000006,Baden-Württemberg,BW
8111,201708111,2017,Stuttgart,4.7,6.800000000000001,16.1,38.2,44.0,Baden-Württemberg,BW
8115,200108115,2001,Landkreis Böblingen,4.5,9.9,37.4,41.0,29.3,Baden-Württemberg,BW
8115,200508115,2005,Landkreis Böblingen,6.2,13.100000000000001,13.700000000000001,31.400000000000002,31.900000000000002,Baden-Württemberg,BW
8115,200908115,2009,Landkreis Böblingen,4.5,11.4,15.8,22.400000000000002,31.700000000000003,Baden-Württemberg,BW
8115,201308115,2013,Landkreis Böblingen,3.8000000000000003,7.800000000000001,21.8,29.3,32.1,Baden-Württemberg,BW
8115,201708115,2017,Landkreis Böblingen,3.1,8.0,22.700000000000003,25.3,40.900000000000006,Baden-Württemberg,BW
8116,200108116,2001,Landkreis Esslingen,3.7,10.700000000000001,29.5,26.700000000000003,28.3,Baden-Württemberg,BW
8116,200508116,2005,Landkreis Esslingen,5.6000000000000005,12.200000000000001,12.3,24.3,28.700000000000003,Baden-Württemberg,BW
8116,200908116,2009,Landkreis Esslingen,4.6000000000000005,11.200000000000001,14.8,23.3,29.8,Baden-Württemberg,BW
8116,201308116,2013,Landkreis Esslingen,3.6,8.6,18.8,31.700000000000003,31.400000000000002,Baden-Württemberg,BW
8116,201708116,2017,Landkreis Esslingen,3.4000000000000004,9.3,21.3,29.8,39.900000000000006,Baden-Württemberg,BW
8117,200108117,2001,Landkreis Göppingen,4.1000000000000005,11.700000000000001,28.700000000000003,30.1,24.8,Baden-Württemberg,BW
8117,200508117,2005,Landkreis Göppingen,7.0,13.9,11.5,28.1,26.900000000000002,Baden-Württemberg,BW
8117,200908117,2009,Landkreis Göppingen,5.4,13.100000000000001,15.100000000000001,18.6,27.5,Baden-Württemberg,BW
8117,201308117,2013,Landkreis Göppingen,4.2,10.5,22.0,24.5,26.6,Baden-Württemberg,BW
8117,201708117,2017,Landkreis Göppingen,3.7,9.700000000000001,21.700000000000003,23.700000000000003,34.6,Baden-Württemberg,BW
8118,200108118,2001,Landkreis Ludwigsburg,3.9000000000000004,10.700000000000001,31.3,29.200000000000003,30.400000000000002,Baden-Württemberg,BW
8118,200508118,2005,Landkreis Ludwigsburg,5.5,12.200000000000001,13.9,27.1,30.700000000000003,Baden-Württemberg,BW
8118,200908118,2009,Landkreis Ludwigsburg,4.800000000000001,11.600000000000001,16.7,23.8,31.3,Baden-Württemberg,BW
8118,201308118,2013,Landkreis Ludwigsburg,3.9000000000000004,9.600000000000001,21.6,27.200000000000003,30.700000000000003,Baden-Württemberg,BW
8118,201708118,2017,Landkreis Ludwigsburg,3.3000000000000003,9.700000000000001,22.700000000000003,27.900000000000002,39.900000000000006,Baden-Württemberg,BW
8119,200108119,2001,Rems-Murr-Kreis,4.1000000000000005,11.3,26.400000000000002,27.400000000000002,27.5,Baden-Württemberg,BW
8119,200508119,2005,Rems-Murr-Kreis,6.300000000000001,12.8,13.100000000000001,29.1,27.5,Baden-Württemberg,BW
8119,200908119,2009,Rems-Murr-Kreis,4.7,9.600000000000001,15.4,24.0,28.3,Baden-Württemberg,BW
8119,201308119,2013,Rems-Murr-Kreis,3.9000000000000004,7.6000000000000005,21.3,29.8,30.400000000000002,Baden-Württemberg,BW
8119,201708119,2017,Rems-Murr-Kreis,3.4000000000000004,9.0,21.8,26.8,38.2,Baden-Württemberg,BW
8121,200108121,2001,Heilbronn,7.0,11.200000000000001,23.700000000000003,31.900000000000002,34.2,Baden-Württemberg,BW
8121,200508121,2005,Heilbronn,10.8,14.0,11.200000000000001,28.8,34.300000000000004,Baden-Württemberg,BW
8121,200908121,2009,Heilbronn,8.0,10.5,12.9,22.400000000000002,34.2,Baden-Württemberg,BW
8121,201308121,2013,Heilbronn,6.6000000000000005,9.0,17.400000000000002,28.200000000000003,35.9,Baden-Württemberg,BW
8121,201708121,2017,Heilbronn,5.2,10.4,19.0,25.0,43.6,Baden-Württemberg,BW
8125,200108125,2001,Landkreis Heilbronn (Land),4.4,11.100000000000001,22.8,30.900000000000002,23.1,Baden-Württemberg,BW
8125,200508125,2005,Landkreis Heilbronn (Land),6.4,15.100000000000001,11.9,29.200000000000003,22.0,Baden-Württemberg,BW
