,YearSchluessel,Year,Stadt-/Landkreis,Anteil neue Wohngebäude mit 1 oder 2 Wohnungen in Prozent,LAND_NAME,LAND_ABK
13061,199513061,1995,Landkreis Rügen,80.7,Mecklenburg-Vorpommern,MV
13061,200013061,2000,Landkreis Rügen,84.10000000000001,Mecklenburg-Vorpommern,MV
13061,200513061,2005,Landkreis Rügen,87.2,Mecklenburg-Vorpommern,MV
13061,200913061,2009,Landkreis Rügen,91.0,Mecklenburg-Vorpommern,MV
13061,201313061,2013,Landkreis Rügen,,Mecklenburg-Vorpommern,MV
13061,201713061,2017,Landkreis Rügen,,Mecklenburg-Vorpommern,MV
13062,199513062,1995,Landkreis Uecker-Randow,96.10000000000001,Mecklenburg-Vorpommern,MV
13062,200013062,2000,Landkreis Uecker-Randow,94.2,Mecklenburg-Vorpommern,MV
13062,200513062,2005,Landkreis Uecker-Randow,96.5,Mecklenburg-Vorpommern,MV
13062,200913062,2009,Landkreis Uecker-Randow,90.9,Mecklenburg-Vorpommern,MV
13062,201313062,2013,Landkreis Uecker-Randow,,Mecklenburg-Vorpommern,MV
13062,201713062,2017,Landkreis Uecker-Randow,,Mecklenburg-Vorpommern,MV
13071,199513071,1995,Landkreis Mecklenburgische Seenplatte,,Mecklenburg-Vorpommern,MV
13071,200013071,2000,Landkreis Mecklenburgische Seenplatte,,Mecklenburg-Vorpommern,MV
13071,200513071,2005,Landkreis Mecklenburgische Seenplatte,,Mecklenburg-Vorpommern,MV
13071,200913071,2009,Landkreis Mecklenburgische Seenplatte,,Mecklenburg-Vorpommern,MV
13071,201313071,2013,Landkreis Mecklenburgische Seenplatte,91.9,Mecklenburg-Vorpommern,MV
13071,201713071,2017,Landkreis Mecklenburgische Seenplatte,88.60000000000001,Mecklenburg-Vorpommern,MV
13072,199513072,1995,Landkreis Rostock,,Mecklenburg-Vorpommern,MV
13072,200013072,2000,Landkreis Rostock,,Mecklenburg-Vorpommern,MV
13072,200513072,2005,Landkreis Rostock,,Mecklenburg-Vorpommern,MV
13072,200913072,2009,Landkreis Rostock,,Mecklenburg-Vorpommern,MV
13072,201313072,2013,Landkreis Rostock,94.5,Mecklenburg-Vorpommern,MV
13072,201713072,2017,Landkreis Rostock,95.60000000000001,Mecklenburg-Vorpommern,MV
13073,199513073,1995,Landkreis Vorpommern-Rügen,,Mecklenburg-Vorpommern,MV
13073,200013073,2000,Landkreis Vorpommern-Rügen,,Mecklenburg-Vorpommern,MV
13073,200513073,2005,Landkreis Vorpommern-Rügen,,Mecklenburg-Vorpommern,MV
13073,200913073,2009,Landkreis Vorpommern-Rügen,,Mecklenburg-Vorpommern,MV
13073,201313073,2013,Landkreis Vorpommern-Rügen,90.4,Mecklenburg-Vorpommern,MV
13073,201713073,2017,Landkreis Vorpommern-Rügen,87.60000000000001,Mecklenburg-Vorpommern,MV
13074,199513074,1995,Landkreis Nordwestmecklenburg,,Mecklenburg-Vorpommern,MV
13074,200013074,2000,Landkreis Nordwestmecklenburg,,Mecklenburg-Vorpommern,MV
13074,200513074,2005,Landkreis Nordwestmecklenburg,,Mecklenburg-Vorpommern,MV
13074,200913074,2009,Landkreis Nordwestmecklenburg,,Mecklenburg-Vorpommern,MV
13074,201313074,2013,Landkreis Nordwestmecklenburg,94.9,Mecklenburg-Vorpommern,MV
13074,201713074,2017,Landkreis Nordwestmecklenburg,95.9,Mecklenburg-Vorpommern,MV
13075,199513075,1995,Landkreis Vorpommern-Greifswald,,Mecklenburg-Vorpommern,MV
13075,200013075,2000,Landkreis Vorpommern-Greifswald,,Mecklenburg-Vorpommern,MV
13075,200513075,2005,Landkreis Vorpommern-Greifswald,,Mecklenburg-Vorpommern,MV
13075,200913075,2009,Landkreis Vorpommern-Greifswald,,Mecklenburg-Vorpommern,MV
13075,201313075,2013,Landkreis Vorpommern-Greifswald,90.2,Mecklenburg-Vorpommern,MV
13075,201713075,2017,Landkreis Vorpommern-Greifswald,87.0,Mecklenburg-Vorpommern,MV
13076,199513076,1995,Landkreis Ludwigslust-Parchim,,Mecklenburg-Vorpommern,MV
13076,200013076,2000,Landkreis Ludwigslust-Parchim,,Mecklenburg-Vorpommern,MV
13076,200513076,2005,Landkreis Ludwigslust-Parchim,,Mecklenburg-Vorpommern,MV
13076,200913076,2009,Landkreis Ludwigslust-Parchim,,Mecklenburg-Vorpommern,MV
13076,201313076,2013,Landkreis Ludwigslust-Parchim,94.4,Mecklenburg-Vorpommern,MV
13076,201713076,2017,Landkreis Ludwigslust-Parchim,96.0,Mecklenburg-Vorpommern,MV
14511,199514511,1995,Chemnitz,80.80000000000001,Sachsen,SN
14511,200014511,2000,Chemnitz,90.9,Sachsen,SN
14511,200514511,2005,Chemnitz,97.0,Sachsen,SN
14511,200914511,2009,Chemnitz,98.0,Sachsen,SN
14511,201314511,2013,Chemnitz,97.0,Sachsen,SN
14511,201714511,2017,Chemnitz,92.10000000000001,Sachsen,SN
14521,199514521,1995,Erzgebirgskreis,93.9,Sachsen,SN
14521,200014521,2000,Erzgebirgskreis,93.7,Sachsen,SN
14521,200514521,2005,Erzgebirgskreis,95.4,Sachsen,SN
14521,200914521,2009,Erzgebirgskreis,97.5,Sachsen,SN
14521,201314521,2013,Erzgebirgskreis,97.0,Sachsen,SN
14521,201714521,2017,Erzgebirgskreis,94.30000000000001,Sachsen,SN
14522,199514522,1995,Landkreis Mittelsachsen,92.30000000000001,Sachsen,SN
14522,200014522,2000,Landkreis Mittelsachsen,95.30000000000001,Sachsen,SN
14522,200514522,2005,Landkreis Mittelsachsen,97.30000000000001,Sachsen,SN
14522,200914522,2009,Landkreis Mittelsachsen,99.10000000000001,Sachsen,SN
14522,201314522,2013,Landkreis Mittelsachsen,96.4,Sachsen,SN
14522,201714522,2017,Landkreis Mittelsachsen,98.80000000000001,Sachsen,SN
14523,199514523,1995,Vogtlandkreis,94.10000000000001,Sachsen,SN
14523,200014523,2000,Vogtlandkreis,95.10000000000001,Sachsen,SN
14523,200514523,2005,Vogtlandkreis,97.80000000000001,Sachsen,SN
14523,200914523,2009,Vogtlandkreis,99.0,Sachsen,SN
14523,201314523,2013,Vogtlandkreis,97.7,Sachsen,SN
14523,201714523,2017,Vogtlandkreis,98.4,Sachsen,SN
14524,199514524,1995,Kreis Zwickau,84.10000000000001,Sachsen,SN
14524,200014524,2000,Kreis Zwickau,92.80000000000001,Sachsen,SN
14524,200514524,2005,Kreis Zwickau,97.2,Sachsen,SN
14524,200914524,2009,Kreis Zwickau,98.80000000000001,Sachsen,SN
14524,201314524,2013,Kreis Zwickau,97.7,Sachsen,SN
14524,201714524,2017,Kreis Zwickau,94.80000000000001,Sachsen,SN
14612,199514612,1995,Dresden,53.300000000000004,Sachsen,SN
14612,200014612,2000,Dresden,90.10000000000001,Sachsen,SN
14612,200514612,2005,Dresden,97.10000000000001,Sachsen,SN
14612,200914612,2009,Dresden,92.4,Sachsen,SN
14612,201314612,2013,Dresden,87.5,Sachsen,SN
14612,201714612,2017,Dresden,70.3,Sachsen,SN
14625,199514625,1995,Landkreis Bautzen,94.0,Sachsen,SN
14625,200014625,2000,Landkreis Bautzen,94.30000000000001,Sachsen,SN
14625,200514625,2005,Landkreis Bautzen,98.4,Sachsen,SN
14625,200914625,2009,Landkreis Bautzen,100.0,Sachsen,SN
14625,201314625,2013,Landkreis Bautzen,97.30000000000001,Sachsen,SN
14625,201714625,2017,Landkreis Bautzen,97.4,Sachsen,SN
14626,199514626,1995,Landkreis Görlitz,96.4,Sachsen,SN
14626,200014626,2000,Landkreis Görlitz,93.80000000000001,Sachsen,SN
14626,200514626,2005,Landkreis Görlitz,96.2,Sachsen,SN
14626,200914626,2009,Landkreis Görlitz,96.2,Sachsen,SN
14626,201314626,2013,Landkreis Görlitz,91.5,Sachsen,SN
14626,201714626,2017,Landkreis Görlitz,95.9,Sachsen,SN
14627,199514627,1995,Landkreis Meissen,88.2,Sachsen,SN
14627,200014627,2000,Landkreis Meissen,94.30000000000001,Sachsen,SN
14627,200514627,2005,Landkreis Meissen,98.10000000000001,Sachsen,SN
14627,200914627,2009,Landkreis Meissen,97.5,Sachsen,SN
14627,201314627,2013,Landkreis Meissen,92.0,Sachsen,SN
14627,201714627,2017,Landkreis Meissen,96.30000000000001,Sachsen,SN
14628,199514628,1995,Landkreis Sächsische Schweiz-Osterzgebirge,85.4,Sachsen,SN
14628,200014628,2000,Landkreis Sächsische Schweiz-Osterzgebirge,92.30000000000001,Sachsen,SN
14628,200514628,2005,Landkreis Sächsische Schweiz-Osterzgebirge,98.0,Sachsen,SN
14628,200914628,2009,Landkreis Sächsische Schweiz-Osterzgebirge,99.0,Sachsen,SN
14628,201314628,2013,Landkreis Sächsische Schweiz-Osterzgebirge,97.0,Sachsen,SN
14628,201714628,2017,Landkreis Sächsische Schweiz-Osterzgebirge,96.0,Sachsen,SN
14713,199514713,1995,Leipzig,75.9,Sachsen,SN
14713,200014713,2000,Leipzig,92.30000000000001,Sachsen,SN
14713,200514713,2005,Leipzig,98.9,Sachsen,SN
14713,200914713,2009,Leipzig,95.10000000000001,Sachsen,SN
14713,201314713,2013,Leipzig,95.2,Sachsen,SN
14713,201714713,2017,Leipzig,88.0,Sachsen,SN
14729,199514729,1995,Landkreis Leipzig,91.10000000000001,Sachsen,SN
14729,200014729,2000,Landkreis Leipzig,95.7,Sachsen,SN
14729,200514729,2005,Landkreis Leipzig,97.30000000000001,Sachsen,SN
14729,200914729,2009,Landkreis Leipzig,98.2,Sachsen,SN
14729,201314729,2013,Landkreis Leipzig,99.0,Sachsen,SN
14729,201714729,2017,Landkreis Leipzig,97.10000000000001,Sachsen,SN
14730,199514730,1995,Landkreis Nordsachsen,91.7,Sachsen,SN
14730,200014730,2000,Landkreis Nordsachsen,94.60000000000001,Sachsen,SN
14730,200514730,2005,Landkreis Nordsachsen,97.0,Sachsen,SN
14730,200914730,2009,Landkreis Nordsachsen,97.60000000000001,Sachsen,SN
14730,201314730,2013,Landkreis Nordsachsen,97.60000000000001,Sachsen,SN
14730,201714730,2017,Landkreis Nordsachsen,96.9,Sachsen,SN
15001,199515001,1995,Dessau-Rosslau,,Sachsen-Anhalt,ST
15001,200015001,2000,Dessau-Rosslau,,Sachsen-Anhalt,ST
15001,200515001,2005,Dessau-Rosslau,,Sachsen-Anhalt,ST
15001,200915001,2009,Dessau-Rosslau,97.5,Sachsen-Anhalt,ST
15001,201315001,2013,Dessau-Rosslau,91.4,Sachsen-Anhalt,ST
15001,201715001,2017,Dessau-Rosslau,94.4,Sachsen-Anhalt,ST
15002,199515002,1995,Halle (Saale),79.9,Sachsen-Anhalt,ST
15002,200015002,2000,Halle (Saale),92.10000000000001,Sachsen-Anhalt,ST
15002,200515002,2005,Halle (Saale),94.5,Sachsen-Anhalt,ST
15002,200915002,2009,Halle (Saale),93.2,Sachsen-Anhalt,ST
15002,201315002,2013,Halle (Saale),96.4,Sachsen-Anhalt,ST
15002,201715002,2017,Halle (Saale),81.30000000000001,Sachsen-Anhalt,ST
15003,199515003,1995,Magdeburg,75.5,Sachsen-Anhalt,ST
15003,200015003,2000,Magdeburg,95.5,Sachsen-Anhalt,ST
15003,200515003,2005,Magdeburg,98.80000000000001,Sachsen-Anhalt,ST
15003,200915003,2009,Magdeburg,95.7,Sachsen-Anhalt,ST
15003,201315003,2013,Magdeburg,92.4,Sachsen-Anhalt,ST
15003,201715003,2017,Magdeburg,91.5,Sachsen-Anhalt,ST
15081,199515081,1995,Altmarkkreis Salzwedel,90.30000000000001,Sachsen-Anhalt,ST
15081,200015081,2000,Altmarkkreis Salzwedel,98.30000000000001,Sachsen-Anhalt,ST
15081,200515081,2005,Altmarkkreis Salzwedel,99.4,Sachsen-Anhalt,ST
15081,200915081,2009,Altmarkkreis Salzwedel,98.10000000000001,Sachsen-Anhalt,ST
15081,201315081,2013,Altmarkkreis Salzwedel,100.0,Sachsen-Anhalt,ST
15081,201715081,2017,Altmarkkreis Salzwedel,100.0,Sachsen-Anhalt,ST
15082,199515082,1995,Landkreis Anhalt-Bitterfeld,,Sachsen-Anhalt,ST
15082,200015082,2000,Landkreis Anhalt-Bitterfeld,,Sachsen-Anhalt,ST
15082,200515082,2005,Landkreis Anhalt-Bitterfeld,,Sachsen-Anhalt,ST
15082,200915082,2009,Landkreis Anhalt-Bitterfeld,93.2,Sachsen-Anhalt,ST
15082,201315082,2013,Landkreis Anhalt-Bitterfeld,95.9,Sachsen-Anhalt,ST
15082,201715082,2017,Landkreis Anhalt-Bitterfeld,94.10000000000001,Sachsen-Anhalt,ST
15083,199515083,1995,Landkreis Börde,,Sachsen-Anhalt,ST
15083,200015083,2000,Landkreis Börde,,Sachsen-Anhalt,ST
15083,200515083,2005,Landkreis Börde,,Sachsen-Anhalt,ST
15083,200915083,2009,Landkreis Börde,96.7,Sachsen-Anhalt,ST
15083,201315083,2013,Landkreis Börde,97.7,Sachsen-Anhalt,ST
15083,201715083,2017,Landkreis Börde,93.5,Sachsen-Anhalt,ST
15084,199515084,1995,Burgenlandkreis,,Sachsen-Anhalt,ST
15084,200015084,2000,Burgenlandkreis,,Sachsen-Anhalt,ST
15084,200515084,2005,Burgenlandkreis,,Sachsen-Anhalt,ST
15084,200915084,2009,Burgenlandkreis,97.60000000000001,Sachsen-Anhalt,ST
15084,201315084,2013,Burgenlandkreis,94.60000000000001,Sachsen-Anhalt,ST
15084,201715084,2017,Burgenlandkreis,93.60000000000001,Sachsen-Anhalt,ST
15085,199515085,1995,Landkreis Harz,,Sachsen-Anhalt,ST
15085,200015085,2000,Landkreis Harz,,Sachsen-Anhalt,ST
15085,200515085,2005,Landkreis Harz,,Sachsen-Anhalt,ST
15085,200915085,2009,Landkreis Harz,92.4,Sachsen-Anhalt,ST
15085,201315085,2013,Landkreis Harz,97.30000000000001,Sachsen-Anhalt,ST
15085,201715085,2017,Landkreis Harz,95.30000000000001,Sachsen-Anhalt,ST
15086,199515086,1995,Landkreis Jerichower Land,,Sachsen-Anhalt,ST
15086,200015086,2000,Landkreis Jerichower Land,,Sachsen-Anhalt,ST
15086,200515086,2005,Landkreis Jerichower Land,,Sachsen-Anhalt,ST
15086,200915086,2009,Landkreis Jerichower Land,100.0,Sachsen-Anhalt,ST
15086,201315086,2013,Landkreis Jerichower Land,97.80000000000001,Sachsen-Anhalt,ST
15086,201715086,2017,Landkreis Jerichower Land,91.4,Sachsen-Anhalt,ST
15087,199515087,1995,Landkreis Mansfeld-Südharz,,Sachsen-Anhalt,ST
15087,200015087,2000,Landkreis Mansfeld-Südharz,,Sachsen-Anhalt,ST
15087,200515087,2005,Landkreis Mansfeld-Südharz,,Sachsen-Anhalt,ST
15087,200915087,2009,Landkreis Mansfeld-Südharz,94.2,Sachsen-Anhalt,ST
15087,201315087,2013,Landkreis Mansfeld-Südharz,83.7,Sachsen-Anhalt,ST
15087,201715087,2017,Landkreis Mansfeld-Südharz,97.0,Sachsen-Anhalt,ST
15088,199515088,1995,Saalekreis,,Sachsen-Anhalt,ST
15088,200015088,2000,Saalekreis,,Sachsen-Anhalt,ST
15088,200515088,2005,Saalekreis,,Sachsen-Anhalt,ST
15088,200915088,2009,Saalekreis,98.7,Sachsen-Anhalt,ST
15088,201315088,2013,Saalekreis,99.30000000000001,Sachsen-Anhalt,ST
15088,201715088,2017,Saalekreis,99.60000000000001,Sachsen-Anhalt,ST
15089,199515089,1995,Salzlandkreis,,Sachsen-Anhalt,ST
15089,200015089,2000,Salzlandkreis,,Sachsen-Anhalt,ST
15089,200515089,2005,Salzlandkreis,,Sachsen-Anhalt,ST
15089,200915089,2009,Salzlandkreis,84.5,Sachsen-Anhalt,ST
15089,201315089,2013,Salzlandkreis,90.5,Sachsen-Anhalt,ST
15089,201715089,2017,Salzlandkreis,90.2,Sachsen-Anhalt,ST
15090,199515090,1995,Landkreis Stendal,93.5,Sachsen-Anhalt,ST
15090,200015090,2000,Landkreis Stendal,98.7,Sachsen-Anhalt,ST
15090,200515090,2005,Landkreis Stendal,98.7,Sachsen-Anhalt,ST
15090,200915090,2009,Landkreis Stendal,98.10000000000001,Sachsen-Anhalt,ST
15090,201315090,2013,Landkreis Stendal,97.5,Sachsen-Anhalt,ST
15090,201715090,2017,Landkreis Stendal,91.60000000000001,Sachsen-Anhalt,ST
15091,199515091,1995,Landkreis Wittenberg,,Sachsen-Anhalt,ST
15091,200015091,2000,Landkreis Wittenberg,,Sachsen-Anhalt,ST
15091,200515091,2005,Landkreis Wittenberg,,Sachsen-Anhalt,ST
15091,200915091,2009,Landkreis Wittenberg,96.7,Sachsen-Anhalt,ST
15091,201315091,2013,Landkreis Wittenberg,99.2,Sachsen-Anhalt,ST
15091,201715091,2017,Landkreis Wittenberg,97.4,Sachsen-Anhalt,ST
16051,199516051,1995,Erfurt,85.60000000000001,Thüringen,TH
16051,200016051,2000,Erfurt,89.10000000000001,Thüringen,TH
16051,200516051,2005,Erfurt,95.5,Thüringen,TH
16051,200916051,2009,Erfurt,93.5,Thüringen,TH
16051,201316051,2013,Erfurt,94.7,Thüringen,TH
16051,201716051,2017,Erfurt,93.10000000000001,Thüringen,TH
16052,199516052,1995,Gera,77.7,Thüringen,TH
16052,200016052,2000,Gera,96.4,Thüringen,TH
16052,200516052,2005,Gera,96.9,Thüringen,TH
16052,200916052,2009,Gera,98.0,Thüringen,TH
16052,201316052,2013,Gera,95.60000000000001,Thüringen,TH
16052,201716052,2017,Gera,100.0,Thüringen,TH
16053,199516053,1995,Jena,84.9,Thüringen,TH
16053,200016053,2000,Jena,90.2,Thüringen,TH
16053,200516053,2005,Jena,85.80000000000001,Thüringen,TH
16053,200916053,2009,Jena,89.80000000000001,Thüringen,TH
16053,201316053,2013,Jena,85.7,Thüringen,TH
16053,201716053,2017,Jena,64.4,Thüringen,TH
16054,199516054,1995,Suhl,79.7,Thüringen,TH
16054,200016054,2000,Suhl,93.80000000000001,Thüringen,TH
16054,200516054,2005,Suhl,85.7,Thüringen,TH
16054,200916054,2009,Suhl,100.0,Thüringen,TH
16054,201316054,2013,Suhl,100.0,Thüringen,TH
16054,201716054,2017,Suhl,100.0,Thüringen,TH
16055,199516055,1995,Weimar,51.400000000000006,Thüringen,TH
16055,200016055,2000,Weimar,86.30000000000001,Thüringen,TH
16055,200516055,2005,Weimar,91.2,Thüringen,TH
16055,200916055,2009,Weimar,91.4,Thüringen,TH
16055,201316055,2013,Weimar,84.0,Thüringen,TH
16055,201716055,2017,Weimar,90.0,Thüringen,TH
16056,199516056,1995,Eisenach,71.9,Thüringen,TH
16056,200016056,2000,Eisenach,90.5,Thüringen,TH
16056,200516056,2005,Eisenach,97.10000000000001,Thüringen,TH
16056,200916056,2009,Eisenach,95.5,Thüringen,TH
16056,201316056,2013,Eisenach,100.0,Thüringen,TH
16056,201716056,2017,Eisenach,93.10000000000001,Thüringen,TH
16061,199516061,1995,Landkreis Eichsfeld,95.4,Thüringen,TH
16061,200016061,2000,Landkreis Eichsfeld,93.9,Thüringen,TH
16061,200516061,2005,Landkreis Eichsfeld,97.10000000000001,Thüringen,TH
16061,200916061,2009,Landkreis Eichsfeld,97.10000000000001,Thüringen,TH
16061,201316061,2013,Landkreis Eichsfeld,96.60000000000001,Thüringen,TH
16061,201716061,2017,Landkreis Eichsfeld,93.0,Thüringen,TH
16062,199516062,1995,Landkreis Nordhausen,91.80000000000001,Thüringen,TH
16062,200016062,2000,Landkreis Nordhausen,97.4,Thüringen,TH
16062,200516062,2005,Landkreis Nordhausen,98.30000000000001,Thüringen,TH
16062,200916062,2009,Landkreis Nordhausen,91.5,Thüringen,TH
16062,201316062,2013,Landkreis Nordhausen,96.80000000000001,Thüringen,TH
16062,201716062,2017,Landkreis Nordhausen,92.5,Thüringen,TH
16063,199516063,1995,Landkreis Wartburgkreis,89.2,Thüringen,TH
16063,200016063,2000,Landkreis Wartburgkreis,96.60000000000001,Thüringen,TH
16063,200516063,2005,Landkreis Wartburgkreis,99.0,Thüringen,TH
16063,200916063,2009,Landkreis Wartburgkreis,98.80000000000001,Thüringen,TH
16063,201316063,2013,Landkreis Wartburgkreis,95.80000000000001,Thüringen,TH
16063,201716063,2017,Landkreis Wartburgkreis,95.9,Thüringen,TH
16064,199516064,1995,Landkreis Unstrut-Hainich-Kreis,86.7,Thüringen,TH
16064,200016064,2000,Landkreis Unstrut-Hainich-Kreis,94.10000000000001,Thüringen,TH
16064,200516064,2005,Landkreis Unstrut-Hainich-Kreis,98.5,Thüringen,TH
16064,200916064,2009,Landkreis Unstrut-Hainich-Kreis,96.10000000000001,Thüringen,TH
16064,201316064,2013,Landkreis Unstrut-Hainich-Kreis,95.0,Thüringen,TH
16064,201716064,2017,Landkreis Unstrut-Hainich-Kreis,94.9,Thüringen,TH
16065,199516065,1995,Landkreis Kyffhäuserkreis,95.30000000000001,Thüringen,TH
16065,200016065,2000,Landkreis Kyffhäuserkreis,92.80000000000001,Thüringen,TH
16065,200516065,2005,Landkreis Kyffhäuserkreis,98.0,Thüringen,TH
16065,200916065,2009,Landkreis Kyffhäuserkreis,100.0,Thüringen,TH
16065,201316065,2013,Landkreis Kyffhäuserkreis,96.30000000000001,Thüringen,TH
16065,201716065,2017,Landkreis Kyffhäuserkreis,97.80000000000001,Thüringen,TH
16066,199516066,1995,Landkreis Schmalkalden-Meiningen,87.80000000000001,Thüringen,TH
16066,200016066,2000,Landkreis Schmalkalden-Meiningen,97.5,Thüringen,TH
16066,200516066,2005,Landkreis Schmalkalden-Meiningen,98.60000000000001,Thüringen,TH
16066,200916066,2009,Landkreis Schmalkalden-Meiningen,100.0,Thüringen,TH
16066,201316066,2013,Landkreis Schmalkalden-Meiningen,97.7,Thüringen,TH
16066,201716066,2017,Landkreis Schmalkalden-Meiningen,96.4,Thüringen,TH
16067,199516067,1995,Landkreis Gotha,94.10000000000001,Thüringen,TH
16067,200016067,2000,Landkreis Gotha,96.5,Thüringen,TH
16067,200516067,2005,Landkreis Gotha,99.4,Thüringen,TH
16067,200916067,2009,Landkreis Gotha,94.7,Thüringen,TH
16067,201316067,2013,Landkreis Gotha,98.9,Thüringen,TH
16067,201716067,2017,Landkreis Gotha,94.4,Thüringen,TH
16068,199516068,1995,Landkreis Sömmerda,93.9,Thüringen,TH
16068,200016068,2000,Landkreis Sömmerda,96.7,Thüringen,TH
16068,200516068,2005,Landkreis Sömmerda,97.7,Thüringen,TH
16068,200916068,2009,Landkreis Sömmerda,95.7,Thüringen,TH
16068,201316068,2013,Landkreis Sömmerda,100.0,Thüringen,TH
16068,201716068,2017,Landkreis Sömmerda,92.10000000000001,Thüringen,TH
16069,199516069,1995,Landkreis Hildburghausen,92.30000000000001,Thüringen,TH
16069,200016069,2000,Landkreis Hildburghausen,97.30000000000001,Thüringen,TH
16069,200516069,2005,Landkreis Hildburghausen,100.0,Thüringen,TH
16069,200916069,2009,Landkreis Hildburghausen,100.0,Thüringen,TH
16069,201316069,2013,Landkreis Hildburghausen,97.9,Thüringen,TH
16069,201716069,2017,Landkreis Hildburghausen,98.4,Thüringen,TH
16070,199516070,1995,Landkreis Ilm-Kreis,91.7,Thüringen,TH
16070,200016070,2000,Landkreis Ilm-Kreis,96.9,Thüringen,TH
16070,200516070,2005,Landkreis Ilm-Kreis,95.4,Thüringen,TH
16070,200916070,2009,Landkreis Ilm-Kreis,92.10000000000001,Thüringen,TH
16070,201316070,2013,Landkreis Ilm-Kreis,95.2,Thüringen,TH
16070,201716070,2017,Landkreis Ilm-Kreis,92.2,Thüringen,TH
16071,199516071,1995,Landkreis Weimarer Land,91.9,Thüringen,TH
16071,200016071,2000,Landkreis Weimarer Land,94.60000000000001,Thüringen,TH
16071,200516071,2005,Landkreis Weimarer Land,99.30000000000001,Thüringen,TH
16071,200916071,2009,Landkreis Weimarer Land,100.0,Thüringen,TH
16071,201316071,2013,Landkreis Weimarer Land,99.10000000000001,Thüringen,TH
16071,201716071,2017,Landkreis Weimarer Land,96.5,Thüringen,TH
16072,199516072,1995,Landkreis Sonneberg,69.3,Thüringen,TH
16072,200016072,2000,Landkreis Sonneberg,97.2,Thüringen,TH
16072,200516072,2005,Landkreis Sonneberg,100.0,Thüringen,TH
16072,200916072,2009,Landkreis Sonneberg,100.0,Thüringen,TH
16072,201316072,2013,Landkreis Sonneberg,100.0,Thüringen,TH
16072,201716072,2017,Landkreis Sonneberg,96.9,Thüringen,TH
16073,199516073,1995,Landkreis Saalfeld-Rudolstadt,89.4,Thüringen,TH
16073,200016073,2000,Landkreis Saalfeld-Rudolstadt,93.30000000000001,Thüringen,TH
16073,200516073,2005,Landkreis Saalfeld-Rudolstadt,100.0,Thüringen,TH
16073,200916073,2009,Landkreis Saalfeld-Rudolstadt,97.30000000000001,Thüringen,TH
16073,201316073,2013,Landkreis Saalfeld-Rudolstadt,98.60000000000001,Thüringen,TH
16073,201716073,2017,Landkreis Saalfeld-Rudolstadt,92.10000000000001,Thüringen,TH
16074,199516074,1995,Landkreis Saale-Holzland-Kreis,92.60000000000001,Thüringen,TH
16074,200016074,2000,Landkreis Saale-Holzland-Kreis,96.9,Thüringen,TH
16074,200516074,2005,Landkreis Saale-Holzland-Kreis,99.10000000000001,Thüringen,TH
16074,200916074,2009,Landkreis Saale-Holzland-Kreis,92.2,Thüringen,TH
16074,201316074,2013,Landkreis Saale-Holzland-Kreis,100.0,Thüringen,TH
16074,201716074,2017,Landkreis Saale-Holzland-Kreis,95.9,Thüringen,TH
16075,199516075,1995,Landkreis Saale-Orla-Kreis,94.10000000000001,Thüringen,TH
16075,200016075,2000,Landkreis Saale-Orla-Kreis,89.7,Thüringen,TH
16075,200516075,2005,Landkreis Saale-Orla-Kreis,97.2,Thüringen,TH
16075,200916075,2009,Landkreis Saale-Orla-Kreis,96.80000000000001,Thüringen,TH
16075,201316075,2013,Landkreis Saale-Orla-Kreis,100.0,Thüringen,TH
16075,201716075,2017,Landkreis Saale-Orla-Kreis,97.7,Thüringen,TH
16076,199516076,1995,Landkreis Greiz,92.7,Thüringen,TH
16076,200016076,2000,Landkreis Greiz,91.9,Thüringen,TH
16076,200516076,2005,Landkreis Greiz,98.0,Thüringen,TH
16076,200916076,2009,Landkreis Greiz,94.10000000000001,Thüringen,TH
16076,201316076,2013,Landkreis Greiz,96.60000000000001,Thüringen,TH
16076,201716076,2017,Landkreis Greiz,94.80000000000001,Thüringen,TH
16077,199516077,1995,Landkreis Altenburger Land,87.10000000000001,Thüringen,TH
16077,200016077,2000,Landkreis Altenburger Land,86.80000000000001,Thüringen,TH
16077,200516077,2005,Landkreis Altenburger Land,94.30000000000001,Thüringen,TH
16077,200916077,2009,Landkreis Altenburger Land,96.30000000000001,Thüringen,TH
16077,201316077,2013,Landkreis Altenburger Land,94.10000000000001,Thüringen,TH
16077,201716077,2017,Landkreis Altenburger Land,96.60000000000001,Thüringen,TH
3241001,199503241001,1995,Landeshauptstadt Hannover,,Niedersachsen,NI
3241001,200003241001,2000,Landeshauptstadt Hannover,,Niedersachsen,NI
3241001,200503241001,2005,Landeshauptstadt Hannover,,Niedersachsen,NI
3241001,200903241001,2009,Landeshauptstadt Hannover,93.7,Niedersachsen,NI
3241001,201303241001,2013,Landeshauptstadt Hannover,88.4,Niedersachsen,NI
3241001,201703241001,2017,Landeshauptstadt Hannover,78.2,Niedersachsen,NI
10041100,199510041100,1995,Landeshauptstadt Saarbrücken,,Saarland,SL
10041100,200010041100,2000,Landeshauptstadt Saarbrücken,,Saarland,SL
10041100,200510041100,2005,Landeshauptstadt Saarbrücken,,Saarland,SL
10041100,200910041100,2009,Landeshauptstadt Saarbrücken,86.80000000000001,Saarland,SL
10041100,201310041100,2013,Landeshauptstadt Saarbrücken,90.9,Saarland,SL
10041100,201710041100,2017,Landeshauptstadt Saarbrücken,86.4,Saarland,SL
