,YearSchluessel,Year,Stadt-/Landkreis,Wanderungssaldo je 10 000: Männer 18 bis 29 Jahre,Wanderungssaldo je 10.000: Frauen 18 bis 29 Jahre,LAND_NAME,LAND_ABK
9771,201709771,2017,Landkreis Aichach-Friedberg,-13.9,-40.7,Bayern,BY
9772,200209772,2002,Landkreis Augsburg Land,98.80000000000001,88.0,Bayern,BY
9772,200509772,2005,Landkreis Augsburg Land,-133.1,-122.60000000000001,Bayern,BY
9772,200909772,2009,Landkreis Augsburg Land,-137.9,-183.4,Bayern,BY
9772,201309772,2013,Landkreis Augsburg Land,113.60000000000001,-40.5,Bayern,BY
9772,201709772,2017,Landkreis Augsburg Land,6.2,30.0,Bayern,BY
9773,200209773,2002,Landkreis Dillingen an der Donau,16.2,127.60000000000001,Bayern,BY
9773,200509773,2005,Landkreis Dillingen an der Donau,-173.10000000000002,-189.70000000000002,Bayern,BY
9773,200909773,2009,Landkreis Dillingen an der Donau,-134.1,-143.4,Bayern,BY
9773,201309773,2013,Landkreis Dillingen an der Donau,-88.80000000000001,-142.5,Bayern,BY
9773,201709773,2017,Landkreis Dillingen an der Donau,100.5,-72.10000000000001,Bayern,BY
9774,200209774,2002,Landkreis Günzburg,45.6,39.6,Bayern,BY
9774,200509774,2005,Landkreis Günzburg,-149.0,-103.0,Bayern,BY
9774,200909774,2009,Landkreis Günzburg,-132.1,-132.8,Bayern,BY
9774,201309774,2013,Landkreis Günzburg,116.5,-18.400000000000002,Bayern,BY
9774,201709774,2017,Landkreis Günzburg,62.300000000000004,51.0,Bayern,BY
9775,200209775,2002,Landkreis Neu-Ulm,227.5,178.20000000000002,Bayern,BY
9775,200509775,2005,Landkreis Neu-Ulm,17.900000000000002,-40.1,Bayern,BY
9775,200909775,2009,Landkreis Neu-Ulm,79.60000000000001,120.5,Bayern,BY
9775,201309775,2013,Landkreis Neu-Ulm,257.2,141.1,Bayern,BY
9775,201709775,2017,Landkreis Neu-Ulm,202.20000000000002,326.5,Bayern,BY
9776,200209776,2002,Landkreis Lindau (Bodensee),-48.6,84.0,Bayern,BY
9776,200509776,2005,Landkreis Lindau (Bodensee),60.2,99.0,Bayern,BY
9776,200909776,2009,Landkreis Lindau (Bodensee),-213.4,-189.0,Bayern,BY
9776,201309776,2013,Landkreis Lindau (Bodensee),9.5,51.6,Bayern,BY
9776,201709776,2017,Landkreis Lindau (Bodensee),-14.3,-75.5,Bayern,BY
9777,200209777,2002,Landkreis Ostallgäu,-62.400000000000006,59.2,Bayern,BY
9777,200509777,2005,Landkreis Ostallgäu,-89.9,-128.20000000000002,Bayern,BY
9777,200909777,2009,Landkreis Ostallgäu,-139.9,-161.60000000000002,Bayern,BY
9777,201309777,2013,Landkreis Ostallgäu,104.30000000000001,-61.6,Bayern,BY
9777,201709777,2017,Landkreis Ostallgäu,18.6,-14.600000000000001,Bayern,BY
9778,200209778,2002,Landkreis Unterallgäu,-78.10000000000001,-58.1,Bayern,BY
9778,200509778,2005,Landkreis Unterallgäu,-191.3,-192.9,Bayern,BY
9778,200909778,2009,Landkreis Unterallgäu,-167.20000000000002,-152.1,Bayern,BY
9778,201309778,2013,Landkreis Unterallgäu,89.30000000000001,-4.5,Bayern,BY
9778,201709778,2017,Landkreis Unterallgäu,61.300000000000004,11.8,Bayern,BY
9779,200209779,2002,Landkreis Donau-Ries,32.7,72.4,Bayern,BY
9779,200509779,2005,Landkreis Donau-Ries,-66.4,-154.20000000000002,Bayern,BY
9779,200909779,2009,Landkreis Donau-Ries,-64.2,-188.10000000000002,Bayern,BY
9779,201309779,2013,Landkreis Donau-Ries,122.0,24.8,Bayern,BY
9779,201709779,2017,Landkreis Donau-Ries,109.2,-11.600000000000001,Bayern,BY
9780,200209780,2002,Landkreis Oberallgäu,10.4,-57.7,Bayern,BY
9780,200509780,2005,Landkreis Oberallgäu,-149.70000000000002,-98.4,Bayern,BY
9780,200909780,2009,Landkreis Oberallgäu,-148.1,-130.9,Bayern,BY
9780,201309780,2013,Landkreis Oberallgäu,51.5,78.30000000000001,Bayern,BY
9780,201709780,2017,Landkreis Oberallgäu,-61.7,7.300000000000001,Bayern,BY
10041,200210041,2002,Regionalverband Saarbrücken,290.7,239.20000000000002,Saarland,SL
10041,200510041,2005,Regionalverband Saarbrücken,142.3,178.0,Saarland,SL
10041,200910041,2009,Regionalverband Saarbrücken,127.10000000000001,116.2,Saarland,SL
10041,201310041,2013,Regionalverband Saarbrücken,287.7,158.8,Saarland,SL
10041,201710041,2017,Regionalverband Saarbrücken,238.3,310.70000000000005,Saarland,SL
10042,200210042,2002,Landkreis Merzig-Wadern,29.700000000000003,-84.5,Saarland,SL
10042,200510042,2005,Landkreis Merzig-Wadern,-73.10000000000001,-34.2,Saarland,SL
10042,200910042,2009,Landkreis Merzig-Wadern,-106.10000000000001,-233.8,Saarland,SL
10042,201310042,2013,Landkreis Merzig-Wadern,-99.10000000000001,-141.8,Saarland,SL
10042,201710042,2017,Landkreis Merzig-Wadern,-200.0,-102.2,Saarland,SL
10043,200210043,2002,Landkreis Neunkirchen,33.9,160.70000000000002,Saarland,SL
10043,200510043,2005,Landkreis Neunkirchen,-75.10000000000001,-52.6,Saarland,SL
10043,200910043,2009,Landkreis Neunkirchen,-128.6,-168.5,Saarland,SL
10043,201310043,2013,Landkreis Neunkirchen,5.6000000000000005,-39.2,Saarland,SL
10043,201710043,2017,Landkreis Neunkirchen,-126.5,-25.1,Saarland,SL
10044,200210044,2002,Landkreis Saarlouis,80.4,77.60000000000001,Saarland,SL
10044,200510044,2005,Landkreis Saarlouis,-75.60000000000001,-89.0,Saarland,SL
10044,200910044,2009,Landkreis Saarlouis,-85.30000000000001,-159.10000000000002,Saarland,SL
10044,201310044,2013,Landkreis Saarlouis,112.10000000000001,-29.6,Saarland,SL
10044,201710044,2017,Landkreis Saarlouis,-145.4,-92.60000000000001,Saarland,SL
10045,200210045,2002,Saarpfalz-Kreis,-60.800000000000004,-65.8,Saarland,SL
10045,200510045,2005,Saarpfalz-Kreis,-96.30000000000001,-37.300000000000004,Saarland,SL
10045,200910045,2009,Saarpfalz-Kreis,-130.5,-156.10000000000002,Saarland,SL
10045,201310045,2013,Saarpfalz-Kreis,7.300000000000001,103.10000000000001,Saarland,SL
10045,201710045,2017,Saarpfalz-Kreis,-157.0,-116.7,Saarland,SL
10046,200210046,2002,Landkreis St. Wendel,9.700000000000001,-46.800000000000004,Saarland,SL
10046,200510046,2005,Landkreis St. Wendel,-117.9,-144.1,Saarland,SL
10046,200910046,2009,Landkreis St. Wendel,-250.3,-228.60000000000002,Saarland,SL
10046,201310046,2013,Landkreis St. Wendel,-156.10000000000002,-147.1,Saarland,SL
10046,201710046,2017,Landkreis St. Wendel,-252.0,-258.3,Saarland,SL
12051,200212051,2002,Brandenburg an der Havel,-103.5,-260.1,Brandenburg,BB
12051,200512051,2005,Brandenburg an der Havel,-1.6,-147.5,Brandenburg,BB
12051,200912051,2009,Brandenburg an der Havel,69.60000000000001,103.4,Brandenburg,BB
12051,201312051,2013,Brandenburg an der Havel,107.2,41.900000000000006,Brandenburg,BB
12051,201712051,2017,Brandenburg an der Havel,434.20000000000005,213.4,Brandenburg,BB
12052,200212052,2002,Cottbus,-22.400000000000002,-368.3,Brandenburg,BB
12052,200512052,2005,Cottbus,22.400000000000002,-233.60000000000002,Brandenburg,BB
12052,200912052,2009,Cottbus,282.40000000000003,230.5,Brandenburg,BB
12052,201312052,2013,Cottbus,52.6,113.60000000000001,Brandenburg,BB
12052,201712052,2017,Cottbus,263.2,297.40000000000003,Brandenburg,BB
12053,200212053,2002,Frankfurt (Oder),-403.6,-512.2,Brandenburg,BB
12053,200512053,2005,Frankfurt (Oder),-614.8000000000001,-706.6,Brandenburg,BB
12053,200912053,2009,Frankfurt (Oder),-168.9,-158.9,Brandenburg,BB
12053,201312053,2013,Frankfurt (Oder),-171.70000000000002,-140.1,Brandenburg,BB
12053,201712053,2017,Frankfurt (Oder),165.4,74.7,Brandenburg,BB
12054,200212054,2002,Potsdam,252.70000000000002,379.5,Brandenburg,BB
12054,200512054,2005,Potsdam,275.8,398.20000000000005,Brandenburg,BB
12054,200912054,2009,Potsdam,237.70000000000002,394.5,Brandenburg,BB
12054,201312054,2013,Potsdam,375.3,416.90000000000003,Brandenburg,BB
12054,201712054,2017,Potsdam,624.5,652.0,Brandenburg,BB
12060,200212060,2002,Landkreis Barnim,-252.60000000000002,-362.70000000000005,Brandenburg,BB
12060,200512060,2005,Landkreis Barnim,-284.7,-248.10000000000002,Brandenburg,BB
12060,200912060,2009,Landkreis Barnim,-346.5,-265.40000000000003,Brandenburg,BB
12060,201312060,2013,Landkreis Barnim,-147.3,-107.9,Brandenburg,BB
12060,201712060,2017,Landkreis Barnim,57.0,104.5,Brandenburg,BB
12061,200212061,2002,Landkreis Dahme-Spreewald,-216.20000000000002,-238.70000000000002,Brandenburg,BB
12061,200512061,2005,Landkreis Dahme-Spreewald,-178.10000000000002,-295.1,Brandenburg,BB
12061,200912061,2009,Landkreis Dahme-Spreewald,-232.10000000000002,-97.9,Brandenburg,BB
12061,201312061,2013,Landkreis Dahme-Spreewald,-129.9,-52.6,Brandenburg,BB
12061,201712061,2017,Landkreis Dahme-Spreewald,-102.60000000000001,49.6,Brandenburg,BB
12062,200212062,2002,Landkreis Elbe-Elster,-337.5,-547.6,Brandenburg,BB
12062,200512062,2005,Landkreis Elbe-Elster,-488.1,-702.9000000000001,Brandenburg,BB
12062,200912062,2009,Landkreis Elbe-Elster,-431.90000000000003,-712.3000000000001,Brandenburg,BB
12062,201312062,2013,Landkreis Elbe-Elster,-435.40000000000003,-522.5,Brandenburg,BB
12062,201712062,2017,Landkreis Elbe-Elster,-124.5,-388.20000000000005,Brandenburg,BB
12063,200212063,2002,Landkreis Havelland,-150.3,-144.0,Brandenburg,BB
12063,200512063,2005,Landkreis Havelland,-247.5,-218.20000000000002,Brandenburg,BB
12063,200912063,2009,Landkreis Havelland,-333.5,-293.3,Brandenburg,BB
12063,201312063,2013,Landkreis Havelland,-224.60000000000002,-156.10000000000002,Brandenburg,BB
12063,201712063,2017,Landkreis Havelland,-111.9,-61.400000000000006,Brandenburg,BB
12064,200212064,2002,Landkreis Märkisch-Oderland,-289.5,-360.8,Brandenburg,BB
12064,200512064,2005,Landkreis Märkisch-Oderland,-392.3,-497.8,Brandenburg,BB
12064,200912064,2009,Landkreis Märkisch-Oderland,-461.1,-497.3,Brandenburg,BB
12064,201312064,2013,Landkreis Märkisch-Oderland,-304.7,-191.5,Brandenburg,BB
12064,201712064,2017,Landkreis Märkisch-Oderland,-147.1,31.1,Brandenburg,BB
12065,200212065,2002,Landkreis Oberhavel,-243.3,-113.5,Brandenburg,BB
12065,200512065,2005,Landkreis Oberhavel,-174.3,-199.5,Brandenburg,BB
12065,200912065,2009,Landkreis Oberhavel,-169.20000000000002,-175.60000000000002,Brandenburg,BB
12065,201312065,2013,Landkreis Oberhavel,-160.0,-22.400000000000002,Brandenburg,BB
12065,201712065,2017,Landkreis Oberhavel,-107.30000000000001,-100.10000000000001,Brandenburg,BB
12066,200212066,2002,Landkreis Oberspreewald-Lausitz,-407.20000000000005,-688.0,Brandenburg,BB
12066,200512066,2005,Landkreis Oberspreewald-Lausitz,-383.0,-575.4,Brandenburg,BB
12066,200912066,2009,Landkreis Oberspreewald-Lausitz,-362.90000000000003,-480.70000000000005,Brandenburg,BB
12066,201312066,2013,Landkreis Oberspreewald-Lausitz,-301.1,-354.40000000000003,Brandenburg,BB
12066,201712066,2017,Landkreis Oberspreewald-Lausitz,-251.60000000000002,-225.4,Brandenburg,BB
12067,200212067,2002,Landkreis Oder-Spree,-475.6,-493.8,Brandenburg,BB
12067,200512067,2005,Landkreis Oder-Spree,-443.90000000000003,-500.3,Brandenburg,BB
12067,200912067,2009,Landkreis Oder-Spree,-488.5,-482.20000000000005,Brandenburg,BB
12067,201312067,2013,Landkreis Oder-Spree,-262.2,-166.5,Brandenburg,BB
12067,201712067,2017,Landkreis Oder-Spree,-537.1,-262.90000000000003,Brandenburg,BB
12068,200212068,2002,Landkreis Ostprignitz-Ruppin,-229.4,-517.6,Brandenburg,BB
12068,200512068,2005,Landkreis Ostprignitz-Ruppin,-284.6,-503.3,Brandenburg,BB
12068,200912068,2009,Landkreis Ostprignitz-Ruppin,-363.5,-534.6,Brandenburg,BB
12068,201312068,2013,Landkreis Ostprignitz-Ruppin,-130.9,-119.80000000000001,Brandenburg,BB
12068,201712068,2017,Landkreis Ostprignitz-Ruppin,-137.0,-40.800000000000004,Brandenburg,BB
12069,200212069,2002,Landkreis Potsdam-Mittelmark,-266.6,-210.60000000000002,Brandenburg,BB
12069,200512069,2005,Landkreis Potsdam-Mittelmark,-320.0,-481.0,Brandenburg,BB
12069,200912069,2009,Landkreis Potsdam-Mittelmark,-433.3,-556.4,Brandenburg,BB
12069,201312069,2013,Landkreis Potsdam-Mittelmark,-273.6,-331.20000000000005,Brandenburg,BB
12069,201712069,2017,Landkreis Potsdam-Mittelmark,-367.5,-228.8,Brandenburg,BB
12070,200212070,2002,Landkreis Prignitz,-411.6,-719.0,Brandenburg,BB
12070,200512070,2005,Landkreis Prignitz,-542.4,-698.9000000000001,Brandenburg,BB
12070,200912070,2009,Landkreis Prignitz,-387.40000000000003,-497.90000000000003,Brandenburg,BB
12070,201312070,2013,Landkreis Prignitz,-308.8,-434.8,Brandenburg,BB
12070,201712070,2017,Landkreis Prignitz,-339.5,-67.7,Brandenburg,BB
12071,200212071,2002,Landkreis Spree-Neiße,-545.7,-679.9000000000001,Brandenburg,BB
12071,200512071,2005,Landkreis Spree-Neiße,-634.4000000000001,-780.4000000000001,Brandenburg,BB
12071,200912071,2009,Landkreis Spree-Neiße,-510.8,-774.2,Brandenburg,BB
12071,201312071,2013,Landkreis Spree-Neiße,-489.20000000000005,-553.2,Brandenburg,BB
12071,201712071,2017,Landkreis Spree-Neiße,-642.8000000000001,-347.3,Brandenburg,BB
12072,200212072,2002,Landkreis Teltow-Fläming,-203.8,-275.0,Brandenburg,BB
12072,200512072,2005,Landkreis Teltow-Fläming,-225.0,-293.2,Brandenburg,BB
12072,200912072,2009,Landkreis Teltow-Fläming,-209.10000000000002,-302.0,Brandenburg,BB
12072,201312072,2013,Landkreis Teltow-Fläming,5.300000000000001,-11.9,Brandenburg,BB
12072,201712072,2017,Landkreis Teltow-Fläming,212.4,193.9,Brandenburg,BB
12073,200212073,2002,Landkreis Uckermark,-629.0,-793.5,Brandenburg,BB
12073,200512073,2005,Landkreis Uckermark,-552.8000000000001,-710.2,Brandenburg,BB
12073,200912073,2009,Landkreis Uckermark,-475.40000000000003,-683.3000000000001,Brandenburg,BB
12073,201312073,2013,Landkreis Uckermark,-354.20000000000005,-392.0,Brandenburg,BB
12073,201712073,2017,Landkreis Uckermark,-421.40000000000003,-296.0,Brandenburg,BB
13001,200213001,2002,Greifswald,-3.8000000000000003,121.0,Mecklenburg-Vorpommern,MV
13001,200513001,2005,Greifswald,718.8000000000001,884.7,Mecklenburg-Vorpommern,MV
13001,200913001,2009,Greifswald,406.0,346.3,Mecklenburg-Vorpommern,MV
13001,201313001,2013,Greifswald,,,Mecklenburg-Vorpommern,MV
13001,201713001,2017,Greifswald,,,Mecklenburg-Vorpommern,MV
13002,200213002,2002,Neubrandenburg,-298.40000000000003,-492.40000000000003,Mecklenburg-Vorpommern,MV
13002,200513002,2005,Neubrandenburg,39.800000000000004,86.9,Mecklenburg-Vorpommern,MV
13002,200913002,2009,Neubrandenburg,-235.60000000000002,-258.90000000000003,Mecklenburg-Vorpommern,MV
13002,201313002,2013,Neubrandenburg,,,Mecklenburg-Vorpommern,MV
13002,201713002,2017,Neubrandenburg,,,Mecklenburg-Vorpommern,MV
13003,200213003,2002,Rostock,243.9,229.20000000000002,Mecklenburg-Vorpommern,MV
13003,200513003,2005,Rostock,363.20000000000005,232.8,Mecklenburg-Vorpommern,MV
13003,200913003,2009,Rostock,412.5,214.10000000000002,Mecklenburg-Vorpommern,MV
13003,201313003,2013,Rostock,410.20000000000005,277.2,Mecklenburg-Vorpommern,MV
13003,201713003,2017,Rostock,469.5,297.90000000000003,Mecklenburg-Vorpommern,MV
13004,200213004,2002,Schwerin,-237.3,-328.70000000000005,Mecklenburg-Vorpommern,MV
13004,200513004,2005,Schwerin,-35.4,29.200000000000003,Mecklenburg-Vorpommern,MV
13004,200913004,2009,Schwerin,-88.7,-46.7,Mecklenburg-Vorpommern,MV
13004,201313004,2013,Schwerin,287.1,128.3,Mecklenburg-Vorpommern,MV
13004,201713004,2017,Schwerin,95.60000000000001,165.8,Mecklenburg-Vorpommern,MV
13005,200213005,2002,Stralsund,-70.4,-222.5,Mecklenburg-Vorpommern,MV
13005,200513005,2005,Stralsund,213.5,-87.9,Mecklenburg-Vorpommern,MV
13005,200913005,2009,Stralsund,81.5,-222.3,Mecklenburg-Vorpommern,MV
13005,201313005,2013,Stralsund,,,Mecklenburg-Vorpommern,MV
13005,201713005,2017,Stralsund,,,Mecklenburg-Vorpommern,MV
13006,200213006,2002,Wismar,152.9,-174.60000000000002,Mecklenburg-Vorpommern,MV
13006,200513006,2005,Wismar,238.5,40.5,Mecklenburg-Vorpommern,MV
13006,200913006,2009,Wismar,-60.2,151.70000000000002,Mecklenburg-Vorpommern,MV
13006,201313006,2013,Wismar,,,Mecklenburg-Vorpommern,MV
13006,201713006,2017,Wismar,,,Mecklenburg-Vorpommern,MV
13051,200213051,2002,Landkreis Bad Doberan,-458.90000000000003,-575.6,Mecklenburg-Vorpommern,MV
13051,200513051,2005,Landkreis Bad Doberan,-513.9,-497.70000000000005,Mecklenburg-Vorpommern,MV
13051,200913051,2009,Landkreis Bad Doberan,-731.6,-568.6,Mecklenburg-Vorpommern,MV
13051,201313051,2013,Landkreis Bad Doberan,,,Mecklenburg-Vorpommern,MV
13051,201713051,2017,Landkreis Bad Doberan,,,Mecklenburg-Vorpommern,MV
13052,200213052,2002,Landkreis Demmin,-595.4,-819.6,Mecklenburg-Vorpommern,MV
13052,200513052,2005,Landkreis Demmin,-596.9,-908.1,Mecklenburg-Vorpommern,MV
13052,200913052,2009,Landkreis Demmin,-659.6,-671.3000000000001,Mecklenburg-Vorpommern,MV
13052,201313052,2013,Landkreis Demmin,,,Mecklenburg-Vorpommern,MV
13052,201713052,2017,Landkreis Demmin,,,Mecklenburg-Vorpommern,MV
13053,200213053,2002,Landkreis Güstrow,-423.8,-694.4000000000001,Mecklenburg-Vorpommern,MV
13053,200513053,2005,Landkreis Güstrow,-501.40000000000003,-651.0,Mecklenburg-Vorpommern,MV
13053,200913053,2009,Landkreis Güstrow,-464.8,-591.3000000000001,Mecklenburg-Vorpommern,MV
13053,201313053,2013,Landkreis Güstrow,,,Mecklenburg-Vorpommern,MV
13053,201713053,2017,Landkreis Güstrow,,,Mecklenburg-Vorpommern,MV
13054,200213054,2002,Landkreis Ludwigslust,-299.90000000000003,-422.20000000000005,Mecklenburg-Vorpommern,MV
13054,200513054,2005,Landkreis Ludwigslust,-359.8,-471.20000000000005,Mecklenburg-Vorpommern,MV
13054,200913054,2009,Landkreis Ludwigslust,-283.3,-468.0,Mecklenburg-Vorpommern,MV
13054,201313054,2013,Landkreis Ludwigslust,,,Mecklenburg-Vorpommern,MV
13054,201713054,2017,Landkreis Ludwigslust,,,Mecklenburg-Vorpommern,MV
13055,200213055,2002,Landkreis Mecklenburg-Strelitz,-424.1,-785.8000000000001,Mecklenburg-Vorpommern,MV
13055,200513055,2005,Landkreis Mecklenburg-Strelitz,-551.6,-673.8000000000001,Mecklenburg-Vorpommern,MV
13055,200913055,2009,Landkreis Mecklenburg-Strelitz,-613.4,-830.7,Mecklenburg-Vorpommern,MV
13055,201313055,2013,Landkreis Mecklenburg-Strelitz,,,Mecklenburg-Vorpommern,MV
13055,201713055,2017,Landkreis Mecklenburg-Strelitz,,,Mecklenburg-Vorpommern,MV
13056,200213056,2002,Landkreis Müritz,-338.8,-501.20000000000005,Mecklenburg-Vorpommern,MV
13056,200513056,2005,Landkreis Müritz,-382.20000000000005,-552.8000000000001,Mecklenburg-Vorpommern,MV
13056,200913056,2009,Landkreis Müritz,-452.5,-393.20000000000005,Mecklenburg-Vorpommern,MV
13056,201313056,2013,Landkreis Müritz,,,Mecklenburg-Vorpommern,MV
13056,201713056,2017,Landkreis Müritz,,,Mecklenburg-Vorpommern,MV
13057,200213057,2002,Landkreis Nordvorpommern,-472.20000000000005,-649.4000000000001,Mecklenburg-Vorpommern,MV
13057,200513057,2005,Landkreis Nordvorpommern,-587.3000000000001,-778.4000000000001,Mecklenburg-Vorpommern,MV
13057,200913057,2009,Landkreis Nordvorpommern,-550.2,-595.2,Mecklenburg-Vorpommern,MV
13057,201313057,2013,Landkreis Nordvorpommern,,,Mecklenburg-Vorpommern,MV
13057,201713057,2017,Landkreis Nordvorpommern,,,Mecklenburg-Vorpommern,MV
13058,200213058,2002,Landkreis Nordwestmecklenburg,-252.5,-427.3,Mecklenburg-Vorpommern,MV
13058,200513058,2005,Landkreis Nordwestmecklenburg,-301.7,-428.8,Mecklenburg-Vorpommern,MV
13058,200913058,2009,Landkreis Nordwestmecklenburg,-415.5,-411.20000000000005,Mecklenburg-Vorpommern,MV
13058,201313058,2013,Landkreis Nordwestmecklenburg,,,Mecklenburg-Vorpommern,MV
13058,201713058,2017,Landkreis Nordwestmecklenburg,,,Mecklenburg-Vorpommern,MV
13059,200213059,2002,Landkreis Ostvorpommern,-449.70000000000005,-656.5,Mecklenburg-Vorpommern,MV
13059,200513059,2005,Landkreis Ostvorpommern,-440.90000000000003,-468.90000000000003,Mecklenburg-Vorpommern,MV
13059,200913059,2009,Landkreis Ostvorpommern,-471.8,-373.40000000000003,Mecklenburg-Vorpommern,MV
13059,201313059,2013,Landkreis Ostvorpommern,,,Mecklenburg-Vorpommern,MV
13059,201713059,2017,Landkreis Ostvorpommern,,,Mecklenburg-Vorpommern,MV
13060,200213060,2002,Landkreis Parchim,-464.5,-835.9000000000001,Mecklenburg-Vorpommern,MV
13060,200513060,2005,Landkreis Parchim,-621.6,-750.0,Mecklenburg-Vorpommern,MV
13060,200913060,2009,Landkreis Parchim,-617.3000000000001,-688.4000000000001,Mecklenburg-Vorpommern,MV
13060,201313060,2013,Landkreis Parchim,,,Mecklenburg-Vorpommern,MV
13060,201713060,2017,Landkreis Parchim,,,Mecklenburg-Vorpommern,MV
13061,200213061,2002,Landkreis Rügen,-401.1,-530.9,Mecklenburg-Vorpommern,MV
13061,200513061,2005,Landkreis Rügen,-393.5,-473.70000000000005,Mecklenburg-Vorpommern,MV
13061,200913061,2009,Landkreis Rügen,-389.40000000000003,-444.1,Mecklenburg-Vorpommern,MV
13061,201313061,2013,Landkreis Rügen,,,Mecklenburg-Vorpommern,MV
13061,201713061,2017,Landkreis Rügen,,,Mecklenburg-Vorpommern,MV
13062,200213062,2002,Landkreis Uecker-Randow,-598.0,-925.8000000000001,Mecklenburg-Vorpommern,MV
13062,200513062,2005,Landkreis Uecker-Randow,-765.9000000000001,-786.3000000000001,Mecklenburg-Vorpommern,MV
13062,200913062,2009,Landkreis Uecker-Randow,-535.7,-558.3000000000001,Mecklenburg-Vorpommern,MV
13062,201313062,2013,Landkreis Uecker-Randow,,,Mecklenburg-Vorpommern,MV
13062,201713062,2017,Landkreis Uecker-Randow,,,Mecklenburg-Vorpommern,MV
13071,200213071,2002,Landkreis Mecklenburgische Seenplatte,,,Mecklenburg-Vorpommern,MV
13071,200513071,2005,Landkreis Mecklenburgische Seenplatte,,,Mecklenburg-Vorpommern,MV
13071,200913071,2009,Landkreis Mecklenburgische Seenplatte,,,Mecklenburg-Vorpommern,MV
13071,201313071,2013,Landkreis Mecklenburgische Seenplatte,-298.2,-168.10000000000002,Mecklenburg-Vorpommern,MV
13071,201713071,2017,Landkreis Mecklenburgische Seenplatte,-259.2,-100.30000000000001,Mecklenburg-Vorpommern,MV
13072,200213072,2002,Landkreis Rostock,,,Mecklenburg-Vorpommern,MV
13072,200513072,2005,Landkreis Rostock,,,Mecklenburg-Vorpommern,MV
13072,200913072,2009,Landkreis Rostock,,,Mecklenburg-Vorpommern,MV
13072,201313072,2013,Landkreis Rostock,-268.2,-224.3,Mecklenburg-Vorpommern,MV
13072,201713072,2017,Landkreis Rostock,-215.20000000000002,,Mecklenburg-Vorpommern,MV
13073,200213073,2002,Landkreis Vorpommern-Rügen,,,Mecklenburg-Vorpommern,MV
13073,200513073,2005,Landkreis Vorpommern-Rügen,,,Mecklenburg-Vorpommern,MV
13073,200913073,2009,Landkreis Vorpommern-Rügen,,,Mecklenburg-Vorpommern,MV
13073,201313073,2013,Landkreis Vorpommern-Rügen,-212.9,-80.9,Mecklenburg-Vorpommern,MV
13073,201713073,2017,Landkreis Vorpommern-Rügen,-104.80000000000001,-8.200000000000001,Mecklenburg-Vorpommern,MV
13074,200213074,2002,Landkreis Nordwestmecklenburg,,,Mecklenburg-Vorpommern,MV
13074,200513074,2005,Landkreis Nordwestmecklenburg,,,Mecklenburg-Vorpommern,MV
13074,200913074,2009,Landkreis Nordwestmecklenburg,,,Mecklenburg-Vorpommern,MV
13074,201313074,2013,Landkreis Nordwestmecklenburg,-157.9,-95.0,Mecklenburg-Vorpommern,MV
13074,201713074,2017,Landkreis Nordwestmecklenburg,-129.4,4.1000000000000005,Mecklenburg-Vorpommern,MV
13075,200213075,2002,Landkreis Vorpommern-Greifswald,,,Mecklenburg-Vorpommern,MV
13075,200513075,2005,Landkreis Vorpommern-Greifswald,,,Mecklenburg-Vorpommern,MV
13075,200913075,2009,Landkreis Vorpommern-Greifswald,,,Mecklenburg-Vorpommern,MV
13075,201313075,2013,Landkreis Vorpommern-Greifswald,-79.4,51.900000000000006,Mecklenburg-Vorpommern,MV
13075,201713075,2017,Landkreis Vorpommern-Greifswald,30.6,161.3,Mecklenburg-Vorpommern,MV
13076,200213076,2002,Landkreis Ludwigslust-Parchim,,,Mecklenburg-Vorpommern,MV
13076,200513076,2005,Landkreis Ludwigslust-Parchim,,,Mecklenburg-Vorpommern,MV
13076,200913076,2009,Landkreis Ludwigslust-Parchim,,,Mecklenburg-Vorpommern,MV
13076,201313076,2013,Landkreis Ludwigslust-Parchim,-105.30000000000001,-212.4,Mecklenburg-Vorpommern,MV
13076,201713076,2017,Landkreis Ludwigslust-Parchim,-253.5,-90.4,Mecklenburg-Vorpommern,MV
14511,200214511,2002,Chemnitz,-64.4,-206.8,Sachsen,SN
14511,200514511,2005,Chemnitz,-17.3,-63.5,Sachsen,SN
14511,200914511,2009,Chemnitz,204.8,157.10000000000002,Sachsen,SN
14511,201314511,2013,Chemnitz,590.7,347.5,Sachsen,SN
14511,201714511,2017,Chemnitz,331.6,209.0,Sachsen,SN
14521,200214521,2002,Erzgebirgskreis,-271.0,-356.40000000000003,Sachsen,SN
14521,200514521,2005,Erzgebirgskreis,-331.90000000000003,-443.5,Sachsen,SN
14521,200914521,2009,Erzgebirgskreis,-376.6,-457.70000000000005,Sachsen,SN
14521,201314521,2013,Erzgebirgskreis,-333.3,-351.0,Sachsen,SN
14521,201714521,2017,Erzgebirgskreis,-423.1,-384.6,Sachsen,SN
14522,200214522,2002,Landkreis Mittelsachsen,-240.70000000000002,-408.5,Sachsen,SN
14522,200514522,2005,Landkreis Mittelsachsen,-253.0,-396.3,Sachsen,SN
14522,200914522,2009,Landkreis Mittelsachsen,-240.9,-392.70000000000005,Sachsen,SN
14522,201314522,2013,Landkreis Mittelsachsen,-142.70000000000002,-151.0,Sachsen,SN
14522,201714522,2017,Landkreis Mittelsachsen,-115.5,-248.70000000000002,Sachsen,SN
14523,200214523,2002,Vogtlandkreis,-154.5,-297.0,Sachsen,SN
