,YearSchluessel,Year,Stadt-/Landkreis,Wanderungssaldo je 10.000 Einwohner,LAND_NAME,LAND_ABK
9672,200009672,2000,Landkreis Bad Kissingen,18.5,Bayern,BY
9672,200509672,2005,Landkreis Bad Kissingen,-23.0,Bayern,BY
9672,200909672,2009,Landkreis Bad Kissingen,-26.900000000000002,Bayern,BY
9672,201309672,2013,Landkreis Bad Kissingen,21.3,Bayern,BY
9672,201709672,2017,Landkreis Bad Kissingen,60.800000000000004,Bayern,BY
9673,199509673,1995,Landkreis Rhön-Grabfeld,46.7,Bayern,BY
9673,200009673,2000,Landkreis Rhön-Grabfeld,-41.800000000000004,Bayern,BY
9673,200509673,2005,Landkreis Rhön-Grabfeld,-55.1,Bayern,BY
9673,200909673,2009,Landkreis Rhön-Grabfeld,-25.1,Bayern,BY
9673,201309673,2013,Landkreis Rhön-Grabfeld,8.6,Bayern,BY
9673,201709673,2017,Landkreis Rhön-Grabfeld,17.5,Bayern,BY
9674,199509674,1995,Landkreis Haßberge,61.2,Bayern,BY
9674,200009674,2000,Landkreis Haßberge,13.8,Bayern,BY
9674,200509674,2005,Landkreis Haßberge,-8.700000000000001,Bayern,BY
9674,200909674,2009,Landkreis Haßberge,-35.1,Bayern,BY
9674,201309674,2013,Landkreis Haßberge,12.200000000000001,Bayern,BY
9674,201709674,2017,Landkreis Haßberge,35.5,Bayern,BY
9675,199509675,1995,Landkreis Kitzingen,44.800000000000004,Bayern,BY
9675,200009675,2000,Landkreis Kitzingen,35.9,Bayern,BY
9675,200509675,2005,Landkreis Kitzingen,21.3,Bayern,BY
9675,200909675,2009,Landkreis Kitzingen,-7.9,Bayern,BY
9675,201309675,2013,Landkreis Kitzingen,47.400000000000006,Bayern,BY
9675,201709675,2017,Landkreis Kitzingen,94.60000000000001,Bayern,BY
9676,199509676,1995,Landkreis Miltenberg,81.80000000000001,Bayern,BY
9676,200009676,2000,Landkreis Miltenberg,28.3,Bayern,BY
9676,200509676,2005,Landkreis Miltenberg,-6.6000000000000005,Bayern,BY
9676,200909676,2009,Landkreis Miltenberg,-32.6,Bayern,BY
9676,201309676,2013,Landkreis Miltenberg,16.7,Bayern,BY
9676,201709676,2017,Landkreis Miltenberg,19.1,Bayern,BY
9677,199509677,1995,Landkreis Main-Spessart,56.7,Bayern,BY
9677,200009677,2000,Landkreis Main-Spessart,6.4,Bayern,BY
9677,200509677,2005,Landkreis Main-Spessart,-16.3,Bayern,BY
9677,200909677,2009,Landkreis Main-Spessart,-27.0,Bayern,BY
9677,201309677,2013,Landkreis Main-Spessart,21.1,Bayern,BY
9677,201709677,2017,Landkreis Main-Spessart,50.5,Bayern,BY
9678,199509678,1995,Landkreis Schweinfurt (Land),89.9,Bayern,BY
9678,200009678,2000,Landkreis Schweinfurt (Land),25.5,Bayern,BY
9678,200509678,2005,Landkreis Schweinfurt (Land),-29.900000000000002,Bayern,BY
9678,200909678,2009,Landkreis Schweinfurt (Land),-32.0,Bayern,BY
9678,201309678,2013,Landkreis Schweinfurt (Land),39.400000000000006,Bayern,BY
9678,201709678,2017,Landkreis Schweinfurt (Land),42.6,Bayern,BY
9679,199509679,1995,Landkreis Würzburg (Land),110.9,Bayern,BY
9679,200009679,2000,Landkreis Würzburg (Land),-0.8,Bayern,BY
9679,200509679,2005,Landkreis Würzburg (Land),-14.100000000000001,Bayern,BY
9679,200909679,2009,Landkreis Würzburg (Land),-15.600000000000001,Bayern,BY
9679,201309679,2013,Landkreis Würzburg (Land),41.0,Bayern,BY
9679,201709679,2017,Landkreis Würzburg (Land),25.400000000000002,Bayern,BY
9761,199509761,1995,Augsburg,-74.3,Bayern,BY
9761,200009761,2000,Augsburg,27.700000000000003,Bayern,BY
9761,200509761,2005,Augsburg,109.10000000000001,Bayern,BY
9761,200909761,2009,Augsburg,38.900000000000006,Bayern,BY
9761,201309761,2013,Augsburg,151.8,Bayern,BY
9761,201709761,2017,Augsburg,113.10000000000001,Bayern,BY
9762,199509762,1995,Kaufbeuren,50.1,Bayern,BY
9762,200009762,2000,Kaufbeuren,52.800000000000004,Bayern,BY
9762,200509762,2005,Kaufbeuren,-26.700000000000003,Bayern,BY
9762,200909762,2009,Kaufbeuren,27.700000000000003,Bayern,BY
9762,201309762,2013,Kaufbeuren,81.4,Bayern,BY
9762,201709762,2017,Kaufbeuren,96.10000000000001,Bayern,BY
9763,199509763,1995,Kempten (Allgäu),53.6,Bayern,BY
9763,200009763,2000,Kempten (Allgäu),24.3,Bayern,BY
9763,200509763,2005,Kempten (Allgäu),-5.4,Bayern,BY
9763,200909763,2009,Kempten (Allgäu),20.0,Bayern,BY
9763,201309763,2013,Kempten (Allgäu),93.2,Bayern,BY
9763,201709763,2017,Kempten (Allgäu),130.6,Bayern,BY
9764,199509764,1995,Memmingen,66.5,Bayern,BY
9764,200009764,2000,Memmingen,-40.1,Bayern,BY
9764,200509764,2005,Memmingen,-9.200000000000001,Bayern,BY
9764,200909764,2009,Memmingen,31.900000000000002,Bayern,BY
9764,201309764,2013,Memmingen,76.10000000000001,Bayern,BY
9764,201709764,2017,Memmingen,62.7,Bayern,BY
9771,199509771,1995,Landkreis Aichach-Friedberg,77.4,Bayern,BY
9771,200009771,2000,Landkreis Aichach-Friedberg,95.80000000000001,Bayern,BY
9771,200509771,2005,Landkreis Aichach-Friedberg,14.3,Bayern,BY
9771,200909771,2009,Landkreis Aichach-Friedberg,12.8,Bayern,BY
9771,201309771,2013,Landkreis Aichach-Friedberg,96.4,Bayern,BY
9771,201709771,2017,Landkreis Aichach-Friedberg,76.2,Bayern,BY
9772,199509772,1995,Landkreis Augsburg Land,158.70000000000002,Bayern,BY
9772,200009772,2000,Landkreis Augsburg Land,42.5,Bayern,BY
9772,200509772,2005,Landkreis Augsburg Land,-1.7000000000000002,Bayern,BY
9772,200909772,2009,Landkreis Augsburg Land,-2.0,Bayern,BY
9772,201309772,2013,Landkreis Augsburg Land,85.10000000000001,Bayern,BY
9772,201709772,2017,Landkreis Augsburg Land,90.80000000000001,Bayern,BY
9773,199509773,1995,Landkreis Dillingen an der Donau,143.8,Bayern,BY
9773,200009773,2000,Landkreis Dillingen an der Donau,29.8,Bayern,BY
9773,200509773,2005,Landkreis Dillingen an der Donau,1.2000000000000002,Bayern,BY
9773,200909773,2009,Landkreis Dillingen an der Donau,-22.700000000000003,Bayern,BY
9773,201309773,2013,Landkreis Dillingen an der Donau,21.0,Bayern,BY
9773,201709773,2017,Landkreis Dillingen an der Donau,78.60000000000001,Bayern,BY
9774,199509774,1995,Landkreis Günzburg,105.10000000000001,Bayern,BY
9774,200009774,2000,Landkreis Günzburg,12.200000000000001,Bayern,BY
9774,200509774,2005,Landkreis Günzburg,-8.9,Bayern,BY
9774,200909774,2009,Landkreis Günzburg,-38.1,Bayern,BY
9774,201309774,2013,Landkreis Günzburg,65.9,Bayern,BY
9774,201709774,2017,Landkreis Günzburg,85.9,Bayern,BY
9775,199509775,1995,Landkreis Neu-Ulm,38.800000000000004,Bayern,BY
9775,200009775,2000,Landkreis Neu-Ulm,30.900000000000002,Bayern,BY
9775,200509775,2005,Landkreis Neu-Ulm,-7.300000000000001,Bayern,BY
9775,200909775,2009,Landkreis Neu-Ulm,30.6,Bayern,BY
9775,201309775,2013,Landkreis Neu-Ulm,84.5,Bayern,BY
9775,201709775,2017,Landkreis Neu-Ulm,84.30000000000001,Bayern,BY
9776,199509776,1995,Landkreis Lindau (Bodensee),46.300000000000004,Bayern,BY
9776,200009776,2000,Landkreis Lindau (Bodensee),52.1,Bayern,BY
9776,200509776,2005,Landkreis Lindau (Bodensee),94.30000000000001,Bayern,BY
9776,200909776,2009,Landkreis Lindau (Bodensee),9.3,Bayern,BY
9776,201309776,2013,Landkreis Lindau (Bodensee),64.3,Bayern,BY
9776,201709776,2017,Landkreis Lindau (Bodensee),52.300000000000004,Bayern,BY
9777,199509777,1995,Landkreis Ostallgäu,44.900000000000006,Bayern,BY
9777,200009777,2000,Landkreis Ostallgäu,64.7,Bayern,BY
9777,200509777,2005,Landkreis Ostallgäu,45.400000000000006,Bayern,BY
9777,200909777,2009,Landkreis Ostallgäu,16.8,Bayern,BY
9777,201309777,2013,Landkreis Ostallgäu,69.10000000000001,Bayern,BY
9777,201709777,2017,Landkreis Ostallgäu,73.4,Bayern,BY
9778,199509778,1995,Landkreis Unterallgäu,78.7,Bayern,BY
9778,200009778,2000,Landkreis Unterallgäu,62.1,Bayern,BY
9778,200509778,2005,Landkreis Unterallgäu,-3.6,Bayern,BY
9778,200909778,2009,Landkreis Unterallgäu,-7.4,Bayern,BY
9778,201309778,2013,Landkreis Unterallgäu,91.10000000000001,Bayern,BY
9778,201709778,2017,Landkreis Unterallgäu,114.5,Bayern,BY
9779,199509779,1995,Landkreis Donau-Ries,58.800000000000004,Bayern,BY
9779,200009779,2000,Landkreis Donau-Ries,44.0,Bayern,BY
9779,200509779,2005,Landkreis Donau-Ries,-6.5,Bayern,BY
9779,200909779,2009,Landkreis Donau-Ries,-17.1,Bayern,BY
9779,201309779,2013,Landkreis Donau-Ries,48.0,Bayern,BY
9779,201709779,2017,Landkreis Donau-Ries,62.900000000000006,Bayern,BY
9780,199509780,1995,Landkreis Oberallgäu,27.5,Bayern,BY
9780,200009780,2000,Landkreis Oberallgäu,38.7,Bayern,BY
9780,200509780,2005,Landkreis Oberallgäu,45.900000000000006,Bayern,BY
9780,200909780,2009,Landkreis Oberallgäu,-0.8,Bayern,BY
9780,201309780,2013,Landkreis Oberallgäu,88.30000000000001,Bayern,BY
9780,201709780,2017,Landkreis Oberallgäu,61.900000000000006,Bayern,BY
10041,199510041,1995,Regionalverband Saarbrücken,3.8000000000000003,Saarland,SL
10041,200010041,2000,Regionalverband Saarbrücken,9.5,Saarland,SL
10041,200510041,2005,Regionalverband Saarbrücken,-30.6,Saarland,SL
10041,200910041,2009,Regionalverband Saarbrücken,-14.0,Saarland,SL
10041,201310041,2013,Regionalverband Saarbrücken,33.0,Saarland,SL
10041,201710041,2017,Regionalverband Saarbrücken,62.5,Saarland,SL
10042,199510042,1995,Landkreis Merzig-Wadern,64.3,Saarland,SL
10042,200010042,2000,Landkreis Merzig-Wadern,32.1,Saarland,SL
10042,200510042,2005,Landkreis Merzig-Wadern,27.200000000000003,Saarland,SL
10042,200910042,2009,Landkreis Merzig-Wadern,2.0,Saarland,SL
10042,201310042,2013,Landkreis Merzig-Wadern,19.1,Saarland,SL
10042,201710042,2017,Landkreis Merzig-Wadern,28.1,Saarland,SL
10043,199510043,1995,Landkreis Neunkirchen,34.6,Saarland,SL
10043,200010043,2000,Landkreis Neunkirchen,0.5,Saarland,SL
10043,200510043,2005,Landkreis Neunkirchen,-20.200000000000003,Saarland,SL
10043,200910043,2009,Landkreis Neunkirchen,-32.4,Saarland,SL
10043,201310043,2013,Landkreis Neunkirchen,4.0,Saarland,SL
10043,201710043,2017,Landkreis Neunkirchen,4.1000000000000005,Saarland,SL
10044,199510044,1995,Landkreis Saarlouis,21.400000000000002,Saarland,SL
10044,200010044,2000,Landkreis Saarlouis,-12.3,Saarland,SL
10044,200510044,2005,Landkreis Saarlouis,-3.3000000000000003,Saarland,SL
10044,200910044,2009,Landkreis Saarlouis,-34.0,Saarland,SL
10044,201310044,2013,Landkreis Saarlouis,26.0,Saarland,SL
10044,201710044,2017,Landkreis Saarlouis,6.2,Saarland,SL
10045,199510045,1995,Saarpfalz-Kreis,35.4,Saarland,SL
10045,200010045,2000,Saarpfalz-Kreis,9.8,Saarland,SL
10045,200510045,2005,Saarpfalz-Kreis,-5.300000000000001,Saarland,SL
10045,200910045,2009,Saarpfalz-Kreis,-17.900000000000002,Saarland,SL
10045,201310045,2013,Saarpfalz-Kreis,36.9,Saarland,SL
10045,201710045,2017,Saarpfalz-Kreis,11.200000000000001,Saarland,SL
10046,199510046,1995,Landkreis St. Wendel,76.4,Saarland,SL
10046,200010046,2000,Landkreis St. Wendel,16.2,Saarland,SL
10046,200510046,2005,Landkreis St. Wendel,-11.100000000000001,Saarland,SL
10046,200910046,2009,Landkreis St. Wendel,-23.400000000000002,Saarland,SL
10046,201310046,2013,Landkreis St. Wendel,0.5,Saarland,SL
10046,201710046,2017,Landkreis St. Wendel,-2.8000000000000003,Saarland,SL
12051,199512051,1995,Brandenburg an der Havel,-134.6,Brandenburg,BB
12051,200012051,2000,Brandenburg an der Havel,-134.5,Brandenburg,BB
12051,200512051,2005,Brandenburg an der Havel,-52.800000000000004,Brandenburg,BB
12051,200912051,2009,Brandenburg an der Havel,14.0,Brandenburg,BB
12051,201312051,2013,Brandenburg an der Havel,26.700000000000003,Brandenburg,BB
12051,201712051,2017,Brandenburg an der Havel,89.7,Brandenburg,BB
12052,199512052,1995,Cottbus,-144.3,Brandenburg,BB
12052,200012052,2000,Cottbus,-179.9,Brandenburg,BB
12052,200512052,2005,Cottbus,-67.3,Brandenburg,BB
12052,200912052,2009,Cottbus,15.9,Brandenburg,BB
12052,201312052,2013,Cottbus,8.0,Brandenburg,BB
12052,201712052,2017,Cottbus,112.60000000000001,Brandenburg,BB
12053,199512053,1995,Frankfurt (Oder),-155.70000000000002,Brandenburg,BB
12053,200012053,2000,Frankfurt (Oder),-223.0,Brandenburg,BB
12053,200512053,2005,Frankfurt (Oder),-200.4,Brandenburg,BB
12053,200912053,2009,Frankfurt (Oder),-66.7,Brandenburg,BB
12053,201312053,2013,Frankfurt (Oder),-32.9,Brandenburg,BB
12053,201712053,2017,Frankfurt (Oder),63.2,Brandenburg,BB
12054,199512054,1995,Potsdam,-36.800000000000004,Brandenburg,BB
12054,200012054,2000,Potsdam,72.0,Brandenburg,BB
12054,200512054,2005,Potsdam,113.0,Brandenburg,BB
12054,200912054,2009,Potsdam,85.0,Brandenburg,BB
12054,201312054,2013,Potsdam,107.5,Brandenburg,BB
12054,201712054,2017,Potsdam,202.9,Brandenburg,BB
12060,199512060,1995,Landkreis Barnim,173.5,Brandenburg,BB
12060,200012060,2000,Landkreis Barnim,166.70000000000002,Brandenburg,BB
12060,200512060,2005,Landkreis Barnim,74.8,Brandenburg,BB
12060,200912060,2009,Landkreis Barnim,22.6,Brandenburg,BB
12060,201312060,2013,Landkreis Barnim,71.3,Brandenburg,BB
12060,201712060,2017,Landkreis Barnim,125.5,Brandenburg,BB
12061,199512061,1995,Landkreis Dahme-Spreewald,218.70000000000002,Brandenburg,BB
12061,200012061,2000,Landkreis Dahme-Spreewald,127.80000000000001,Brandenburg,BB
12061,200512061,2005,Landkreis Dahme-Spreewald,80.2,Brandenburg,BB
12061,200912061,2009,Landkreis Dahme-Spreewald,40.400000000000006,Brandenburg,BB
12061,201312061,2013,Landkreis Dahme-Spreewald,66.10000000000001,Brandenburg,BB
12061,201712061,2017,Landkreis Dahme-Spreewald,112.4,Brandenburg,BB
12062,199512062,1995,Landkreis Elbe-Elster,-7.6000000000000005,Brandenburg,BB
12062,200012062,2000,Landkreis Elbe-Elster,-83.60000000000001,Brandenburg,BB
12062,200512062,2005,Landkreis Elbe-Elster,-106.0,Brandenburg,BB
12062,200912062,2009,Landkreis Elbe-Elster,-101.60000000000001,Brandenburg,BB
12062,201312062,2013,Landkreis Elbe-Elster,-55.7,Brandenburg,BB
12062,201712062,2017,Landkreis Elbe-Elster,-5.5,Brandenburg,BB
12063,199512063,1995,Landkreis Havelland,200.8,Brandenburg,BB
12063,200012063,2000,Landkreis Havelland,230.3,Brandenburg,BB
12063,200512063,2005,Landkreis Havelland,79.9,Brandenburg,BB
12063,200912063,2009,Landkreis Havelland,17.2,Brandenburg,BB
12063,201312063,2013,Landkreis Havelland,77.9,Brandenburg,BB
12063,201712063,2017,Landkreis Havelland,99.80000000000001,Brandenburg,BB
12064,199512064,1995,Landkreis Märkisch-Oderland,167.10000000000002,Brandenburg,BB
12064,200012064,2000,Landkreis Märkisch-Oderland,124.5,Brandenburg,BB
12064,200512064,2005,Landkreis Märkisch-Oderland,31.3,Brandenburg,BB
12064,200912064,2009,Landkreis Märkisch-Oderland,-17.6,Brandenburg,BB
12064,201312064,2013,Landkreis Märkisch-Oderland,81.7,Brandenburg,BB
12064,201712064,2017,Landkreis Märkisch-Oderland,108.0,Brandenburg,BB
12065,199512065,1995,Landkreis Oberhavel,205.20000000000002,Brandenburg,BB
12065,200012065,2000,Landkreis Oberhavel,175.70000000000002,Brandenburg,BB
12065,200512065,2005,Landkreis Oberhavel,107.10000000000001,Brandenburg,BB
12065,200912065,2009,Landkreis Oberhavel,55.6,Brandenburg,BB
12065,201312065,2013,Landkreis Oberhavel,76.0,Brandenburg,BB
12065,201712065,2017,Landkreis Oberhavel,93.9,Brandenburg,BB
12066,199512066,1995,Landkreis Oberspreewald-Lausitz,-50.0,Brandenburg,BB
12066,200012066,2000,Landkreis Oberspreewald-Lausitz,-157.20000000000002,Brandenburg,BB
12066,200512066,2005,Landkreis Oberspreewald-Lausitz,-100.60000000000001,Brandenburg,BB
12066,200912066,2009,Landkreis Oberspreewald-Lausitz,-80.4,Brandenburg,BB
12066,201312066,2013,Landkreis Oberspreewald-Lausitz,-37.800000000000004,Brandenburg,BB
12066,201712066,2017,Landkreis Oberspreewald-Lausitz,0.4,Brandenburg,BB
12067,199512067,1995,Landkreis Oder-Spree,145.20000000000002,Brandenburg,BB
12067,200012067,2000,Landkreis Oder-Spree,24.3,Brandenburg,BB
12067,200512067,2005,Landkreis Oder-Spree,-35.2,Brandenburg,BB
12067,200912067,2009,Landkreis Oder-Spree,-48.300000000000004,Brandenburg,BB
12067,201312067,2013,Landkreis Oder-Spree,40.900000000000006,Brandenburg,BB
12067,201712067,2017,Landkreis Oder-Spree,25.0,Brandenburg,BB
12068,199512068,1995,Landkreis Ostprignitz-Ruppin,39.1,Brandenburg,BB
12068,200012068,2000,Landkreis Ostprignitz-Ruppin,-86.4,Brandenburg,BB
12068,200512068,2005,Landkreis Ostprignitz-Ruppin,-38.1,Brandenburg,BB
12068,200912068,2009,Landkreis Ostprignitz-Ruppin,-60.0,Brandenburg,BB
12068,201312068,2013,Landkreis Ostprignitz-Ruppin,38.5,Brandenburg,BB
12068,201712068,2017,Landkreis Ostprignitz-Ruppin,52.6,Brandenburg,BB
12069,199512069,1995,Landkreis Potsdam-Mittelmark,291.90000000000003,Brandenburg,BB
12069,200012069,2000,Landkreis Potsdam-Mittelmark,206.4,Brandenburg,BB
12069,200512069,2005,Landkreis Potsdam-Mittelmark,71.10000000000001,Brandenburg,BB
12069,200912069,2009,Landkreis Potsdam-Mittelmark,40.6,Brandenburg,BB
12069,201312069,2013,Landkreis Potsdam-Mittelmark,85.5,Brandenburg,BB
12069,201712069,2017,Landkreis Potsdam-Mittelmark,80.30000000000001,Brandenburg,BB
12070,199512070,1995,Landkreis Prignitz,-47.5,Brandenburg,BB
12070,200012070,2000,Landkreis Prignitz,-91.0,Brandenburg,BB
12070,200512070,2005,Landkreis Prignitz,-107.2,Brandenburg,BB
12070,200912070,2009,Landkreis Prignitz,-65.5,Brandenburg,BB
12070,201312070,2013,Landkreis Prignitz,-25.0,Brandenburg,BB
12070,201712070,2017,Landkreis Prignitz,4.0,Brandenburg,BB
12071,199512071,1995,Landkreis Spree-Neiße,87.0,Brandenburg,BB
12071,200012071,2000,Landkreis Spree-Neiße,-65.60000000000001,Brandenburg,BB
12071,200512071,2005,Landkreis Spree-Neiße,-142.4,Brandenburg,BB
12071,200912071,2009,Landkreis Spree-Neiße,-110.9,Brandenburg,BB
12071,201312071,2013,Landkreis Spree-Neiße,-33.1,Brandenburg,BB
12071,201712071,2017,Landkreis Spree-Neiße,-36.7,Brandenburg,BB
12072,199512072,1995,Landkreis Teltow-Fläming,149.6,Brandenburg,BB
12072,200012072,2000,Landkreis Teltow-Fläming,116.60000000000001,Brandenburg,BB
12072,200512072,2005,Landkreis Teltow-Fläming,50.1,Brandenburg,BB
12072,200912072,2009,Landkreis Teltow-Fläming,17.2,Brandenburg,BB
12072,201312072,2013,Landkreis Teltow-Fläming,86.60000000000001,Brandenburg,BB
12072,201712072,2017,Landkreis Teltow-Fläming,162.0,Brandenburg,BB
12073,199512073,1995,Landkreis Uckermark,-59.400000000000006,Brandenburg,BB
12073,200012073,2000,Landkreis Uckermark,-122.60000000000001,Brandenburg,BB
12073,200512073,2005,Landkreis Uckermark,-111.4,Brandenburg,BB
12073,200912073,2009,Landkreis Uckermark,-76.80000000000001,Brandenburg,BB
12073,201312073,2013,Landkreis Uckermark,-29.200000000000003,Brandenburg,BB
12073,201712073,2017,Landkreis Uckermark,30.3,Brandenburg,BB
13001,199513001,1995,Greifswald,-218.4,Mecklenburg-Vorpommern,MV
13001,200013001,2000,Greifswald,-183.10000000000002,Mecklenburg-Vorpommern,MV
13001,200513001,2005,Greifswald,126.9,Mecklenburg-Vorpommern,MV
13001,200913001,2009,Greifswald,49.2,Mecklenburg-Vorpommern,MV
13001,201313001,2013,Greifswald,,Mecklenburg-Vorpommern,MV
13001,201713001,2017,Greifswald,,Mecklenburg-Vorpommern,MV
13002,199513002,1995,Neubrandenburg,-246.3,Mecklenburg-Vorpommern,MV
13002,200013002,2000,Neubrandenburg,-174.10000000000002,Mecklenburg-Vorpommern,MV
13002,200513002,2005,Neubrandenburg,-34.300000000000004,Mecklenburg-Vorpommern,MV
13002,200913002,2009,Neubrandenburg,-104.0,Mecklenburg-Vorpommern,MV
13002,201313002,2013,Neubrandenburg,,Mecklenburg-Vorpommern,MV
13002,201713002,2017,Neubrandenburg,,Mecklenburg-Vorpommern,MV
13003,199513003,1995,Rostock,-178.9,Mecklenburg-Vorpommern,MV
13003,200013003,2000,Rostock,-119.30000000000001,Mecklenburg-Vorpommern,MV
13003,200513003,2005,Rostock,26.5,Mecklenburg-Vorpommern,MV
13003,200913003,2009,Rostock,23.6,Mecklenburg-Vorpommern,MV
13003,201313003,2013,Rostock,40.2,Mecklenburg-Vorpommern,MV
13003,201713003,2017,Rostock,51.5,Mecklenburg-Vorpommern,MV
13004,199513004,1995,Schwerin,-267.90000000000003,Mecklenburg-Vorpommern,MV
13004,200013004,2000,Schwerin,-130.8,Mecklenburg-Vorpommern,MV
13004,200513004,2005,Schwerin,-22.200000000000003,Mecklenburg-Vorpommern,MV
13004,200913004,2009,Schwerin,-16.2,Mecklenburg-Vorpommern,MV
13004,201313004,2013,Schwerin,76.7,Mecklenburg-Vorpommern,MV
13004,201713004,2017,Schwerin,47.7,Mecklenburg-Vorpommern,MV
13005,199513005,1995,Stralsund,-188.8,Mecklenburg-Vorpommern,MV
13005,200013005,2000,Stralsund,-80.60000000000001,Mecklenburg-Vorpommern,MV
13005,200513005,2005,Stralsund,16.3,Mecklenburg-Vorpommern,MV
13005,200913005,2009,Stralsund,23.1,Mecklenburg-Vorpommern,MV
13005,201313005,2013,Stralsund,,Mecklenburg-Vorpommern,MV
13005,201713005,2017,Stralsund,,Mecklenburg-Vorpommern,MV
13006,199513006,1995,Wismar,-129.0,Mecklenburg-Vorpommern,MV
13006,200013006,2000,Wismar,-49.800000000000004,Mecklenburg-Vorpommern,MV
13006,200513006,2005,Wismar,44.900000000000006,Mecklenburg-Vorpommern,MV
13006,200913006,2009,Wismar,-11.5,Mecklenburg-Vorpommern,MV
13006,201313006,2013,Wismar,,Mecklenburg-Vorpommern,MV
13006,201713006,2017,Wismar,,Mecklenburg-Vorpommern,MV
13051,199513051,1995,Landkreis Bad Doberan,487.5,Mecklenburg-Vorpommern,MV
13051,200013051,2000,Landkreis Bad Doberan,152.8,Mecklenburg-Vorpommern,MV
13051,200513051,2005,Landkreis Bad Doberan,17.8,Mecklenburg-Vorpommern,MV
13051,200913051,2009,Landkreis Bad Doberan,-32.800000000000004,Mecklenburg-Vorpommern,MV
13051,201313051,2013,Landkreis Bad Doberan,,Mecklenburg-Vorpommern,MV
13051,201713051,2017,Landkreis Bad Doberan,,Mecklenburg-Vorpommern,MV
13052,199513052,1995,Landkreis Demmin,14.600000000000001,Mecklenburg-Vorpommern,MV
13052,200013052,2000,Landkreis Demmin,-120.4,Mecklenburg-Vorpommern,MV
13052,200513052,2005,Landkreis Demmin,-134.1,Mecklenburg-Vorpommern,MV
13052,200913052,2009,Landkreis Demmin,-104.9,Mecklenburg-Vorpommern,MV
13052,201313052,2013,Landkreis Demmin,,Mecklenburg-Vorpommern,MV
13052,201713052,2017,Landkreis Demmin,,Mecklenburg-Vorpommern,MV
13053,199513053,1995,Landkreis Güstrow,40.6,Mecklenburg-Vorpommern,MV
13053,200013053,2000,Landkreis Güstrow,-83.9,Mecklenburg-Vorpommern,MV
13053,200513053,2005,Landkreis Güstrow,-111.2,Mecklenburg-Vorpommern,MV
13053,200913053,2009,Landkreis Güstrow,-89.80000000000001,Mecklenburg-Vorpommern,MV
13053,201313053,2013,Landkreis Güstrow,,Mecklenburg-Vorpommern,MV
13053,201713053,2017,Landkreis Güstrow,,Mecklenburg-Vorpommern,MV
13054,199513054,1995,Landkreis Ludwigslust,114.2,Mecklenburg-Vorpommern,MV
13054,200013054,2000,Landkreis Ludwigslust,2.6,Mecklenburg-Vorpommern,MV
13054,200513054,2005,Landkreis Ludwigslust,-47.2,Mecklenburg-Vorpommern,MV
13054,200913054,2009,Landkreis Ludwigslust,-58.5,Mecklenburg-Vorpommern,MV
13054,201313054,2013,Landkreis Ludwigslust,,Mecklenburg-Vorpommern,MV
13054,201713054,2017,Landkreis Ludwigslust,,Mecklenburg-Vorpommern,MV
13055,199513055,1995,Landkreis Mecklenburg-Strelitz,145.1,Mecklenburg-Vorpommern,MV
13055,200013055,2000,Landkreis Mecklenburg-Strelitz,-35.6,Mecklenburg-Vorpommern,MV
13055,200513055,2005,Landkreis Mecklenburg-Strelitz,-81.10000000000001,Mecklenburg-Vorpommern,MV
13055,200913055,2009,Landkreis Mecklenburg-Strelitz,-97.5,Mecklenburg-Vorpommern,MV
13055,201313055,2013,Landkreis Mecklenburg-Strelitz,,Mecklenburg-Vorpommern,MV
13055,201713055,2017,Landkreis Mecklenburg-Strelitz,,Mecklenburg-Vorpommern,MV
13056,199513056,1995,Landkreis Müritz,18.3,Mecklenburg-Vorpommern,MV
13056,200013056,2000,Landkreis Müritz,-2.0,Mecklenburg-Vorpommern,MV
13056,200513056,2005,Landkreis Müritz,-65.3,Mecklenburg-Vorpommern,MV
13056,200913056,2009,Landkreis Müritz,-52.5,Mecklenburg-Vorpommern,MV
13056,201313056,2013,Landkreis Müritz,,Mecklenburg-Vorpommern,MV
13056,201713056,2017,Landkreis Müritz,,Mecklenburg-Vorpommern,MV
13057,199513057,1995,Landkreis Nordvorpommern,107.60000000000001,Mecklenburg-Vorpommern,MV
13057,200013057,2000,Landkreis Nordvorpommern,-19.5,Mecklenburg-Vorpommern,MV
13057,200513057,2005,Landkreis Nordvorpommern,-104.10000000000001,Mecklenburg-Vorpommern,MV
13057,200913057,2009,Landkreis Nordvorpommern,-76.5,Mecklenburg-Vorpommern,MV
13057,201313057,2013,Landkreis Nordvorpommern,,Mecklenburg-Vorpommern,MV
13057,201713057,2017,Landkreis Nordvorpommern,,Mecklenburg-Vorpommern,MV
13058,199513058,1995,Landkreis Nordwestmecklenburg,229.5,Mecklenburg-Vorpommern,MV
13058,200013058,2000,Landkreis Nordwestmecklenburg,17.1,Mecklenburg-Vorpommern,MV
13058,200513058,2005,Landkreis Nordwestmecklenburg,-14.100000000000001,Mecklenburg-Vorpommern,MV
13058,200913058,2009,Landkreis Nordwestmecklenburg,-44.2,Mecklenburg-Vorpommern,MV
13058,201313058,2013,Landkreis Nordwestmecklenburg,,Mecklenburg-Vorpommern,MV
13058,201713058,2017,Landkreis Nordwestmecklenburg,,Mecklenburg-Vorpommern,MV
13059,199513059,1995,Landkreis Ostvorpommern,37.6,Mecklenburg-Vorpommern,MV
